Geneid	Chr	Start	End	Strand	Length	10.TM4Aligned.sortedByCoord.out	11.TM5Aligned.sortedByCoord.out	12.TM6Aligned.sortedByCoord.out	1.TF1Aligned.sortedByCoord.out	2.TF2Aligned.sortedByCoord.out	3.TF3Aligned.sortedByCoord.out	4.TF4Aligned.sortedByCoord.out	5.TF5Aligned.sortedByCoord.out	6.TF6Aligned.sortedByCoord.out	7.TM1Aligned.sortedByCoord.out	8.TM2Aligned.sortedByCoord.out	9.TM3Aligned.sortedByCoord.out
TX_00015319	A2	4743421	4745559	-	2139	59	78	87	54	62	51	81	66	93	79	203	92
TX_00015318	A2	4753623	4754461	-	839	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015317	A2	4757331	4761992	+	4662	277	281	411	204	266	250	227	221	307	292	440	377
TX_00015316	A2	4763277	4766902	+	3626	1335	2993	1849	2051	1575	3428	4509	12651	1833	2214	2270	2135
TX_00015315	A2	4771662	4773524	+	1863	177	392	494	311	264	280	105	179	258	471	519	372
TX_00015314	A2	4776273	4782048	-	5776	0	3	9	1	4	6	0	0	4	0	1	4
TX_00015313	A2	4784851	4789336	-	4486	1038	1812	1802	927	708	1259	997	2097	1509	1505	3937	3269
TX_00011542	A2	4803283	4807386	-	4104	3	0	2	0	0	0	0	0	2	1	0	0
TX_00015312	A2	4841384	4845212	-	3829	25	42	65	32	52	35	43	27	21	25	55	26
TX_00015311	A2	4845247	4846752	-	1506	6	10	8	7	7	4	12	5	7	9	25	13
TX_00015310	A2	4850276	4852790	-	2515	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015309	A2	4853466	4855934	-	2469	31	56	45	26	27	39	31	27	39	42	86	30
TX_00015308	A2	4864422	4877380	+	12959	1	1	1	1	0	2	0	0	3	0	1	1
TX_00015307	A2	4887188	4890100	+	2913	6	0	3	0	5	1	2	3	0	0	4	2
TX_00015306	A2	4891209	4893815	-	2607	1048	1134	969	955	1259	892	1076	1109	837	2316	2228	903
TX_00015305	A2	4909900	4912094	-	2195	90	80	111	70	81	26	34	31	149	72	144	61
TX_00015303	A2	4928403	4931606	-	3204	59	66	139	104	44	53	52	40	113	63	131	138
TX_00015302	A2	4994902	4996542	+	1641	188	157	167	138	144	133	147	115	171	212	293	151
TX_00015301	A2	4999145	5001838	-	2694	99	106	126	70	58	45	31	25	123	37	133	133
TX_00015300	A2	5004125	5008101	-	3977	0	4	17	2	4	6	2	1	0	18	5	3
TX_00015299	A2	5032051	5036372	+	4322	764	808	1627	612	723	558	273	248	1631	366	650	905
TX_00015298	A2	5045917	5048926	+	3010	470	491	586	357	411	341	271	187	436	662	871	435
TX_00015297	A2	5050135	5052426	+	2292	480	404	411	218	367	222	348	259	314	197	559	275
TX_00015296	A2	5053748	5055665	+	1918	153	251	211	157	186	163	71	37	201	278	371	168
TX_00015295	A2	5056122	5056535	+	414	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015294	A2	5057887	5058920	+	1034	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015293	A2	5086622	5088309	+	1688	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015292	A2	5091684	5095113	-	3430	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015291	A2	5124134	5131102	-	6969	11	5	0	3	2	1	1	7	1	3	16	0
TX_00015290	A2	5144651	5150778	-	6128	347	128	330	188	292	184	467	160	472	582	316	360
TX_00015289	A2	5170494	5173504	+	3011	36	20	57	31	34	37	29	18	31	29	58	31
TX_00015288	A2	5179387	5196246	+	16860	1330	1431	1871	1422	1372	1473	1315	790	1110	2100	3143	1459
TX_00015287	A2	5208578	5211497	-	2920	72	143	131	99	110	104	90	180	152	155	95	115
TX_00015286	A2	5229950	5233252	+	3303	355	388	553	348	548	448	370	259	463	940	652	517
TX_00015285	A2	5234042	5235148	-	1107	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015284	A2	5237632	5240679	+	3048	150	257	238	261	298	214	118	102	269	268	271	153
TX_00015283	A2	5241332	5246104	-	4773	300	379	293	269	535	322	351	325	347	690	649	350
TX_00015282	A2	5274843	5278934	+	4092	458	228	428	132	341	201	153	171	913	168	604	560
TX_00015281	A2	5288861	5289395	-	535	0	0	1	0	0	0	0	0	0	0	0	0
TX_00015280	A2	5290833	5295590	+	4758	0	1	0	0	0	0	0	0	0	0	2	0
TX_00015279	A2	5345011	5348636	+	3626	98	149	179	124	146	191	342	301	208	73	380	254
TX_00015278	A2	5352414	5354104	-	1691	107	270	144	167	154	193	315	242	69	192	311	187
TX_00015277	A2	5366458	5369408	-	2951	1263	924	2048	741	1249	817	394	325	2437	615	1630	1917
TX_00015276	A2	5370380	5376503	-	6124	1126	1011	887	1563	1108	1089	942	626	690	940	2171	854
TX_00015275	A2	5392721	5395782	+	3062	198	204	244	199	268	191	187	164	237	337	342	163
TX_00015274	A2	5400731	5402980	-	2250	66	42	143	30	60	14	15	10	103	34	196	22
TX_00015273	A2	5435955	5436863	-	909	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015272	A2	5442883	5444696	-	1814	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015271	A2	5487520	5490880	+	3361	88	172	162	148	128	98	119	105	109	310	259	105
TX_00015270	A2	5527976	5529033	+	1058	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015269	A2	5532551	5540495	+	7945	597	580	1389	431	561	987	243	310	1229	463	835	985
TX_00020395	A2	5558857	5560061	-	1205	0	0	0	0	0	0	0	0	0	0	0	2
TX_00015268	A2	5562994	5569845	+	6852	1063	918	1302	977	1242	872	1132	568	1108	1761	2216	1113
TX_00015267	A2	5597600	5599925	+	2326	146	158	63	86	155	114	177	55	133	337	105	42
TX_00015266	A2	5616324	5626869	+	10546	1548	1912	2379	1592	2187	1447	1394	953	1861	2501	3479	2256
TX_00015265	A2	5651652	5662183	-	10532	127	1	62	6	70	8	34	0	51	7	149	2
TX_00015264	A2	5686252	5688036	-	1785	585	648	708	567	680	632	547	340	843	725	987	741
TX_00015263	A2	5694976	5697378	+	2403	699	872	1025	686	622	796	537	232	750	1086	1291	725
TX_00015262	A2	5705561	5715426	-	9866	9	12	6	3	27	4	3	2	4	17	23	10
TX_00015261	A2	5730863	5733195	+	2333	488	544	783	553	599	525	460	399	661	610	969	539
TX_00015260	A2	5734714	5737791	-	3078	35	41	69	23	18	26	18	22	39	8	72	35
TX_00001950	A2	5742701	5744528	-	1828	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015259	A2	5753105	5756779	+	3675	0	9	0	1	5	1	2	0	0	0	0	0
TX_00015258	A2	5771830	5774559	+	2730	119	768	1707	1546	500	540	1594	810	2873	524	2375	833
TX_00015257	A2	5774437	5775989	-	1553	35	47	90	46	51	91	51	12	56	36	56	22
TX_00015255	A2	5978383	5979739	-	1357	1482	1112	1219	754	1278	1160	122	74	1310	1385	1740	2233
TX_00015254	A2	5984251	5985714	+	1464	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015252	A2	6044944	6046425	+	1482	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015251	A2	6092179	6094780	+	2602	0	0	0	0	1	0	0	0	0	0	0	0
TX_00015250	A2	6096278	6098691	+	2414	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015249	A2	6109993	6112219	-	2227	81	0	1	0	22	5	0	0	1	10	1	0
TX_00015248	A2	6139970	6140788	+	819	0	0	0	0	0	0	0	0	0	1	0	0
TX_00015247	A2	6141661	6142754	-	1094	0	11	1	0	1	0	6	0	2	2	1	0
TX_00015246	A2	6152846	6153750	+	905	4	14	12	14	15	24	0	6	18	5	2	12
TX_00015245	A2	6190738	6196296	-	5559	762	1133	924	701	945	1093	273	217	1246	408	1678	1330
TX_00015244	A2	6223773	6225183	-	1411	5	0	0	1	0	1	0	1	0	2	0	12
TX_00015243	A2	6253531	6254302	-	772	1	0	0	0	0	0	0	0	1	0	0	0
TX_00015242	A2	6299289	6300821	-	1533	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015241	A2	6343977	6346377	+	2401	516	409	948	230	185	150	184	57	575	48	568	530
TX_00015240	A2	6425327	6428140	+	2814	11	13	40	14	22	27	10	6	46	16	36	48
TX_00015239	A2	6463330	6465060	+	1731	109	436	431	726	176	261	667	204	462	509	1073	504
TX_00015238	A2	6496301	6498910	-	2610	593	731	367	948	890	276	387	647	610	280	800	723
TX_00015237	A2	6507707	6508919	+	1213	153	67	40	32	55	64	305	213	14	43	197	167
TX_00015236	A2	6509948	6512867	-	2920	289	583	555	468	532	464	638	585	431	913	1083	409
TX_00015235	A2	6528233	6538009	+	9777	693	1100	1640	453	548	840	901	1169	773	231	2165	811
TX_00015234	A2	6538527	6547706	+	9180	1591	1792	1733	1480	1294	1115	1258	853	1577	1580	2803	1277
TX_00015233	A2	6548121	6550640	-	2520	2	0	0	0	0	0	1	1	0	0	0	0
TX_00015232	A2	6599133	6607302	-	8170	1499	1775	1858	1211	1447	1103	1307	898	1701	1309	3190	1528
TX_00015231	A2	6608678	6610252	-	1575	150	138	194	145	228	178	128	106	174	222	371	113
TX_00015230	A2	6633398	6635395	-	1998	18	2	20	3	4	12	1	4	4	0	28	10
TX_00015229	A2	6639858	6662404	+	22547	1163	1166	1351	896	1058	1009	954	728	1362	1019	1844	1207
TX_00015228	A2	6662813	6666364	-	3552	340	466	494	290	530	407	356	220	576	411	667	366
TX_00015227	A2	6676472	6678078	+	1607	0	0	0	0	2	0	1	2	0	0	0	0
TX_00015226	A2	6712237	6713915	-	1679	15	24	11	8	9	12	12	4	27	18	21	7
TX_00015225	A2	6758234	6761918	+	3685	425	493	703	348	358	369	354	344	615	377	825	667
TX_00015224	A2	6762549	6764637	-	2089	26	34	27	22	75	49	30	17	36	40	70	34
TX_00015223	A2	6803678	6805108	+	1431	0	0	1	1	0	0	0	1	0	0	0	0
TX_00015222	A2	6817881	6823925	+	6045	3799	1378	983	313	914	529	458	366	524	375	2776	1153
TX_00015221	A2	6824554	6826931	+	2378	229	301	428	188	202	186	214	185	227	308	621	246
TX_00025914	A2	6844736	6847071	-	2336	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015220	A2	6854452	6857341	-	2890	17	43	34	95	30	68	5	0	59	16	54	55
TX_00015219	A2	6861045	6868764	+	7720	1159	1429	1453	1608	1971	1087	816	866	1361	2450	2348	1135
TX_00015218	A2	6868657	6875515	-	6859	686	719	870	515	658	533	326	346	815	413	1386	524
TX_00015217	A2	6887790	6887939	+	150	0	0	0	1	0	0	0	0	2	0	1	3
TX_00015216	A2	6906347	6909052	+	2706	0	0	1	6	1	0	1	0	0	3	1	1
TX_00015215	A2	6917825	6923019	+	5195	206	273	219	226	262	243	259	176	216	359	441	285
TX_00015214	A2	6923656	6926208	-	2553	154	175	230	127	197	206	166	116	221	270	308	217
TX_00015213	A2	6930060	6932445	-	2386	928	827	1204	685	1234	920	744	706	1500	900	1081	839
TX_00015212	A2	6935421	6936534	+	1114	125	287	258	175	147	181	300	294	133	393	331	200
TX_00015211	A2	6950862	6954732	+	3871	84	135	130	66	179	97	112	101	84	106	133	78
TX_00008119	A2	6965104	6969276	+	4173	0	0	0	0	0	1	0	0	0	0	0	2
TX_00015210	A2	6970243	6974243	+	4001	32	24	39	17	157	5	11	9	22	3	172	137
TX_00028916	A2	6974029	6975136	-	1108	14	7	15	7	49	1	5	5	21	1	57	36
TX_00015209	A2	6981029	6981348	+	320	0	1	28	26	57	8	0	1	5	9	0	55
TX_00015208	A2	6989014	6990678	-	1665	265	7	0	0	0	6	12	6	80	4	0	1
TX_00015207	A2	6992328	6995274	+	2947	467	446	320	308	606	302	249	150	244	615	692	206
TX_00015206	A2	6995671	7003584	-	7914	20	15	30	12	55	12	22	6	15	79	91	29
TX_00015205	A2	7022958	7032029	-	9072	6	0	0	0	1	0	0	1	0	2	28	1
TX_00015204	A2	7047033	7049618	+	2586	49	62	90	51	49	56	22	33	84	30	131	128
TX_00015203	A2	7049814	7051974	-	2161	2	6	44	2	4	2	0	0	1	0	60	8
TX_00015202	A2	7060062	7063647	-	3586	27	79	82	133	70	52	85	189	90	17	128	110
TX_00015201	A2	7076942	7078480	+	1539	92	158	167	101	61	61	94	104	110	158	164	56
TX_00015200	A2	7079495	7082652	+	3158	96	118	98	98	126	99	105	68	83	89	229	215
TX_00015199	A2	7103881	7104846	-	966	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015198	A2	7120471	7125656	+	5186	914	1257	1144	854	936	834	1373	1074	746	745	1699	1168
TX_00015191	A2	7127936	7131557	+	3622	1	0	0	0	0	0	0	0	0	0	1	0
TX_00015190	A2	7141837	7149116	+	7280	0	0	0	0	1	0	0	0	0	0	0	0
TX_00015196	A2	7167178	7167999	+	822	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015189	A2	7192935	7194885	+	1951	0	0	0	1	0	0	0	0	0	0	0	0
TX_00015188	A2	7209377	7224835	+	15459	0	0	0	0	2	0	0	0	0	8	1	0
TX_00015187	A2	7229982	7233816	+	3835	160	62	280	45	133	64	58	60	206	91	194	306
TX_00015186	A2	7236123	7241319	+	5197	927	855	1122	847	905	722	621	574	1153	872	2064	1003
TX_00015185	A2	7262344	7267340	+	4997	0	0	0	0	0	1	0	0	0	0	1	0
TX_00015184	A2	7270559	7276380	+	5822	4	2	11	2	9	4	2	0	2	14	11	4
TX_00015182	A2	7291533	7294953	-	3421	2	2	1	0	11	118	0	0	6	7	16	283
TX_00015181	A2	7297825	7300861	+	3037	629	802	1272	670	1006	684	779	577	846	801	2061	906
TX_00015180	A2	7301086	7305457	-	4372	397	460	388	401	591	292	308	229	391	576	851	423
TX_00015179	A2	7307923	7308641	+	719	0	0	0	0	0	0	0	0	0	0	1	0
TX_00015178	A2	7317254	7318002	-	749	0	0	0	0	0	1	0	0	0	0	0	0
TX_00015177	A2	7328186	7333884	-	5699	654	595	907	517	669	477	501	374	975	730	1164	1320
TX_00015175	A2	7372896	7376154	+	3259	0	1	2	0	0	0	0	6	0	0	3	0
TX_00026280	A2	7397615	7398034	+	420	0	0	0	0	0	0	0	0	0	0	0	0
TX_00023086	A2	7398431	7399484	+	1054	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015174	A2	7410151	7411844	+	1694	3	0	0	0	0	1	0	0	5	0	0	8
TX_00015173	A2	7414583	7417915	-	3333	173	239	19	9	72	39	711	365	36	776	545	510
TX_00015172	A2	7465481	7467977	+	2497	223	232	554	105	104	270	26	59	335	11	1007	79
TX_00015171	A2	7479708	7480406	+	699	186	145	222	120	175	155	20	26	358	197	279	235
TX_00015170	A2	7484961	7485755	-	795	638	802	1077	639	643	674	579	658	776	755	1421	924
TX_00015169	A2	7487830	7494703	-	6874	1037	1612	1657	1363	1119	1327	2041	1530	1116	1163	2366	1748
TX_00015168	A2	7495621	7500076	+	4456	644	746	1067	743	619	586	411	402	1081	436	1151	909
TX_00015167	A2	7533434	7535199	-	1766	9	6	14	7	2	9	13	11	12	26	4	17
TX_00015166	A2	7553992	7556355	-	2364	93	365	132	39	177	34	1452	344	14	104	452	76
TX_00015165	A2	7576643	7579218	-	2576	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015164	A2	7640769	7641915	-	1147	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015163	A2	7642631	7649355	+	6725	44	108	97	44	33	34	168	218	28	50	141	56
TX_00015162	A2	7705632	7712188	+	6557	0	2	0	0	0	0	0	0	0	0	3	0
TX_00015161	A2	7713166	7715846	-	2681	786	913	1422	686	942	1007	673	551	1080	1174	1707	993
TX_00015160	A2	7730964	7732705	+	1742	101	186	1132	219	66	122	181	245	118	137	792	316
TX_00015159	A2	7749646	7751726	-	2081	0	0	0	0	0	0	0	0	0	1	0	0
TX_00015158	A2	7768650	7776934	+	8285	51	25	63	182	71	193	28	0	70	70	199	161
TX_00015157	A2	7795986	7796568	+	583	11755	9627	8335	7990	16020	11624	13332	4316	9129	16611	16065	11735
TX_00015156	A2	7827725	7832645	+	4921	68	94	93	79	101	54	94	109	85	131	147	74
TX_00015155	A2	7853628	7854998	-	1371	0	0	15	0	0	0	5	2	0	0	0	0
TX_00015154	A2	7862362	7865431	-	3070	122	156	159	106	113	93	112	94	129	114	242	122
TX_00015153	A2	7900955	7906523	-	5569	76	226	329	124	32	63	195	45	216	63	247	92
TX_00015152	A2	7910563	7915943	+	5381	1526	1620	1748	1327	2075	1397	1450	936	1925	2216	2912	1558
TX_00015151	A2	7917240	7918661	-	1422	44	54	55	53	40	26	21	12	55	56	71	34
TX_00015150	A2	7920206	7921943	+	1738	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015149	A2	7948339	7949929	-	1591	182	142	585	107	163	176	904	797	225	165	554	342
TX_00009436	A2	7955017	7955842	-	826	0	0	0	0	0	0	1	0	0	0	0	0
TX_00015148	A2	8036370	8040446	-	4077	55	65	104	40	75	56	78	64	63	91	122	54
TX_00015147	A2	8052921	8055351	-	2431	375	62	339	69	49	96	27	81	55	2	358	61
TX_00011922	A2	8067706	8070959	+	3254	1	0	0	0	0	0	0	0	0	0	0	0
TX_00015146	A2	8166655	8166832	-	178	0	0	0	0	0	0	0	0	0	1	5	0
TX_00015145	A2	8181953	8189509	-	7557	0	0	1	0	0	0	1	0	0	0	0	0
TX_00015144	A2	8222299	8223810	-	1512	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015143	A2	8227060	8228457	-	1398	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015142	A2	8236132	8241783	-	5652	545	239	489	289	233	281	314	190	1074	906	907	867
TX_00015140	A2	8300819	8301947	-	1129	0	0	0	0	0	0	0	1	0	0	0	0
TX_00015139	A2	8316445	8320166	+	3722	26	25	117	34	13	58	6	5	87	5	133	104
TX_00015138	A2	8358198	8359815	+	1618	530	304	382	284	351	327	385	261	419	379	537	387
TX_00015137	A2	8360149	8361273	-	1125	46	45	74	34	56	39	25	27	54	20	98	42
TX_00015136	A2	8361628	8364767	+	3140	289	215	487	190	275	205	103	84	555	129	400	412
TX_00015135	A2	8368115	8370230	-	2116	133	153	158	95	148	145	159	90	144	200	234	175
TX_00015132	A2	8408695	8411577	-	2883	29	22	31	29	22	20	18	17	17	27	66	21
TX_00015131	A2	8415851	8418989	-	3139	245	331	304	449	372	314	270	306	278	439	568	211
TX_00015130	A2	8459165	8461486	-	2322	395	539	587	308	500	306	189	278	644	358	761	418
TX_00015128	A2	8510674	8511188	+	515	0	0	1	0	0	0	0	0	0	0	0	0
TX_00015126	A2	8513692	8521889	+	8198	41	48	49	14	112	40	27	6	22	4	105	32
TX_00015125	A2	8533695	8534710	-	1016	0	0	4	0	0	0	0	0	0	0	0	0
TX_00015124	A2	8547890	8548357	+	468	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015123	A2	8554520	8555943	+	1424	2	2	0	1	1	1	0	0	2	1	2	16
TX_00015122	A2	8559389	8560428	-	1040	33	4	12	3	9	5	5	4	4	7	36	4
TX_00012345	A2	8579177	8583906	-	4730	0	0	2	0	1	0	0	0	0	1	4	0
TX_00015121	A2	8597947	8599399	+	1453	150	280	223	452	336	314	436	395	521	746	1195	252
TX_00015120	A2	8647034	8650229	-	3196	1049	622	2767	602	331	537	47	49	2290	62	2286	924
TX_00015119	A2	8699273	8700746	-	1474	156	132	214	122	128	133	66	43	270	213	237	280
TX_00015118	A2	8757486	8760607	+	3122	349	250	428	317	403	260	150	98	801	219	1617	302
TX_00015117	A2	8775857	8778510	+	2654	123	245	433	193	63	147	74	87	333	84	699	300
TX_00015116	A2	8782721	8784617	-	1897	85	98	195	83	99	55	41	25	122	77	236	99
TX_00015115	A2	8804622	8807135	+	2514	24	132	110	2	15	24	25	66	5	6	83	16
TX_00013837	A2	8834527	8837264	+	2738	0	38	23	1	0	37	0	0	0	0	0	0
TX_00008516	A2	8844097	8846584	+	2488	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015113	A2	8856922	8859425	+	2504	164	1479	953	1460	125	680	422	625	31	36	513	520
TX_00015112	A2	8864982	8865993	-	1012	78	15	16	14	54	54	20	8	9	1	72	13
TX_00015111	A2	8870582	8873478	-	2897	2	0	4	0	0	0	0	0	19	0	2	2
TX_00015110	A2	8892235	8893870	-	1636	71	108	116	73	76	86	76	60	118	98	183	109
TX_00015109	A2	8896156	8905789	-	9634	111	112	134	110	98	91	84	64	125	109	235	98
TX_00015108	A2	8912599	8915883	+	3285	289	385	262	318	349	372	333	242	295	304	515	339
TX_00015107	A2	8920052	8923379	-	3328	39	37	300	27	24	44	30	35	8	11	97	46
TX_00011977	A2	8948974	8950990	-	2017	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015106	A2	8959041	8960442	+	1402	2	4	21	0	0	1	2	0	2	3	0	6
TX_00015105	A2	9020316	9022641	+	2326	237	32	157	27	40	49	18	18	72	0	184	49
TX_00015104	A2	9025110	9026149	-	1040	102	180	164	167	113	100	64	83	105	150	281	135
TX_00012865	A2	9046067	9047009	+	943	3	0	1	0	0	1	0	0	0	1	1	0
TX_00015102	A2	9047020	9049945	-	2926	1	0	0	1	0	0	0	0	0	0	0	0
TX_00001331	A2	9097692	9099254	-	1563	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015101	A2	9130046	9133507	-	3462	556	401	593	960	535	872	715	315	778	894	621	726
TX_00015099	A2	9182467	9184512	-	2046	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015098	A2	9244066	9248841	+	4776	2195	2998	2773	2282	2630	2118	2206	1062	2522	3054	6029	2473
TX_00015097	A2	9257362	9259004	+	1643	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015096	A2	9286615	9292795	-	6181	416	536	688	627	540	483	487	460	637	818	964	628
TX_00015095	A2	9292673	9298292	+	5620	11	18	37	19	6	23	11	12	10	26	49	34
TX_00015093	A2	9338992	9349367	-	10376	1	1	0	1	0	3	0	0	0	0	0	0
TX_00004484	A2	9388347	9388532	-	186	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015129	A2	9401121	9402897	-	1777	6	1	0	6	0	10	1	0	1	0	0	9
TX_00015092	A2	9443049	9444836	-	1788	14	1	0	0	2	0	0	0	1	0	0	1
TX_00022033	A2	9452387	9453830	-	1444	0	0	1	0	0	0	0	0	0	0	0	1
TX_00015091	A2	9455530	9457365	-	1836	311	285	569	244	298	293	204	158	453	319	703	558
TX_00015090	A2	9463350	9466179	-	2830	334	151	278	103	93	190	36	44	331	39	361	287
TX_00015089	A2	9488985	9493821	+	4837	13	0	3	0	5	2	3	3	26	16	5	10
TX_00015088	A2	9520350	9522934	+	2585	21	34	30	17	9	37	14	5	54	105	83	9
TX_00024229	A2	9552731	9556079	-	3349	1	2	0	0	1	2	0	0	0	0	0	0
TX_00015086	A2	9579031	9588149	-	9119	201	214	253	145	179	150	128	99	200	210	349	198
TX_00015087	A2	9582399	9584573	+	2175	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015085	A2	9589468	9593684	-	4217	1	0	0	0	0	0	0	0	0	0	0	0
TX_00015084	A2	9606584	9608810	+	2227	23	15	51	2	13	11	9	8	49	37	28	15
TX_00015083	A2	9609664	9612058	-	2395	64	11	32	12	20	22	8	13	24	19	54	14
TX_00015082	A2	9616087	9618535	+	2449	43	11	37	37	38	31	32	2	72	8	46	30
TX_00015081	A2	9619266	9623771	-	4506	281	287	343	302	306	323	239	135	383	520	605	402
TX_00015080	A2	9651789	9657383	+	5595	691	609	765	435	464	527	365	339	540	345	1227	622
TX_00006531	A2	9881301	9881703	-	403	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015079	A2	10108447	10109738	-	1292	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015078	A2	10118368	10119727	+	1360	10	82	137	34	22	16	44	64	19	85	107	26
TX_00015077	A2	10123910	10129725	-	5816	403	359	526	316	399	389	327	238	513	558	814	797
TX_00015076	A2	10164469	10166277	+	1809	76	76	286	53	24	63	169	39	21	180	41	24
TX_00015075	A2	10175916	10178971	+	3056	14	11	6	11	15	15	4	6	22	11	13	15
TX_00015074	A2	10179533	10181865	-	2333	254	455	510	474	402	317	361	292	173	492	659	359
TX_00015073	A2	10198557	10199932	-	1376	370	674	411	305	554	403	1047	838	300	956	420	287
TX_00015072	A2	10215992	10220029	+	4038	50	98	545	171	353	268	215	75	773	843	880	93
TX_00015071	A2	10220112	10222245	-	2134	0	0	0	0	0	0	0	0	1	0	0	0
TX_00015070	A2	10240007	10241544	-	1538	0	0	4	0	0	0	0	1	0	0	0	0
TX_00015069	A2	10248757	10261534	+	12778	142	121	234	69	89	148	101	34	328	80	164	87
TX_00015068	A2	10275215	10277723	-	2509	4868	5237	9322	3346	5523	5688	2958	1850	8471	4598	8861	7747
TX_00015067	A2	10284487	10288262	+	3776	1834	1357	2559	718	1083	1344	765	659	1739	447	2754	1854
TX_00015066	A2	10350064	10351667	+	1604	989	2954	2488	820	3137	894	4674	985	806	1818	2817	1573
TX_00015065	A2	10362133	10364744	+	2612	321	236	158	125	242	345	352	144	99	463	163	413
TX_00015064	A2	10365147	10370355	-	5209	11	18	14	29	30	11	28	8	20	88	17	11
TX_00015063	A2	10384817	10387481	-	2665	1099	1036	1455	1065	1249	1144	1369	1227	1384	1618	2578	1399
TX_00015062	A2	10438237	10439914	+	1678	0	3	21	17	4	10	8	2	4	3	5	7
TX_00015060	A2	10447321	10450027	+	2707	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015059	A2	10454691	10456720	-	2030	432	307	634	209	247	422	148	134	814	172	725	1299
TX_00015058	A2	10463445	10466223	+	2779	41	52	24	20	62	32	55	41	26	67	113	64
TX_00015057	A2	10478087	10479482	+	1396	25	35	7	7	31	37	21	11	34	35	71	46
TX_00015056	A2	10490414	10492130	-	1717	0	0	1	0	2	2	0	1	0	0	1	0
TX_00015055	A2	10493668	10497050	-	3383	224	289	312	168	204	212	220	131	199	279	480	286
TX_00009561	A2	10500125	10503955	+	3831	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015053	A2	10533945	10539833	+	5889	797	941	1191	686	832	783	710	508	1000	963	1932	839
TX_00015052	A2	10540609	10543811	-	3203	49	267	137	246	179	318	868	708	90	166	279	188
TX_00015051	A2	10571542	10572867	+	1326	230	281	294	354	321	526	393	494	289	180	492	287
TX_00015050	A2	10573746	10595486	+	21741	21	24	8	11	59	23	43	59	6	22	39	26
TX_00020116	A2	10588928	10591760	-	2833	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015049	A2	10601033	10610437	+	9405	2051	2210	2713	2301	2052	2340	1872	2045	2699	1378	3171	2800
TX_00015048	A2	10620370	10623919	+	3550	0	1	56	0	0	100	0	32	0	1	0	93
TX_00015046	A2	10750302	10750646	-	345	10	1	0	0	22	0	1	0	0	0	34	1
TX_00015045	A2	10751361	10752733	-	1373	23	1	1	1	45	0	4	0	0	2	74	0
TX_00015044	A2	10759458	10766557	-	7100	287	285	292	170	324	334	212	145	284	437	512	371
TX_00015043	A2	10770437	10773914	+	3478	1154	1051	1706	975	1152	1049	450	307	1819	1157	1992	1997
TX_00015042	A2	10776420	10779880	+	3461	133	718	184	372	220	337	1534	416	45	87	732	137
TX_00015041	A2	10796036	10802242	-	6207	1723	2027	2083	1657	2369	1783	2371	1634	1933	2335	3772	2098
TX_00015040	A2	10802289	10807182	+	4894	852	777	1649	810	1022	693	229	227	1980	813	1340	1788
TX_00015039	A2	10850705	10851452	-	748	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015038	A2	10866784	10868114	+	1331	169	278	290	149	286	250	1558	1161	235	544	345	340
TX_00015037	A2	10872112	10874769	+	2658	191	174	226	175	223	291	411	612	197	110	291	290
TX_00015036	A2	10879476	10882045	-	2570	58	92	125	33	63	84	75	35	51	45	133	73
TX_00015035	A2	10894106	10897957	-	3852	402	586	477	510	511	496	492	404	437	577	1204	631
