pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat,TM4.mat,TM5.mat,TM6.mat,TF1.mat,TF2.mat,TF3.mat,TF4.mat,TF5.mat,TF6.mat,TM1.mat,TM2.mat,TM3.mat,total.mat,femTotal.mat,maleTotal.mat,femMean.mat,maleMean.mat,TM4.pat,TM5.pat,TM6.pat,TF1.pat,TF2.pat,TF3.pat,TF4.pat,TF5.pat,TF6.pat,TM1.pat,TM2.pat,TM3.pat,total.pat,femTotal.pat,maleTotal.pat,femMean.pat,maleMean.pat
TX_maternal_00019694_TX_paternal_00021165,TX_maternal_00019694,TX_paternal_00021165,X,Y,199030032,99342598,199034005,99346717,PASS,PASS,35,16,13,45,19,38,14,15,50,7,11,34,69,181,116,30.166666666666668,19.333333333333332,12,14,50,26,27,24,12,13,4,54,113,81,3255,106,324,17.666666666666668,54
TX_maternal_00019695_TX_paternal_00021164,TX_maternal_00019695,TX_paternal_00021164,X,Y,199041175,99331163,199045578,99334628,PASS,PASS,0,0,3,5,1,1,1,9,1,2,1,25,325,18,31,3,5.166666666666666,33,47,2,0,2,1,4,0,0,63,7,2,560,7,154,1.1666666666666667,25.666666666666668
TX_maternal_00019705_TX_paternal_00021154,TX_maternal_00019705,TX_paternal_00021154,X,Y,199335469,99056102,199338560,99058222,PASS,PASS,8,13,12,8,21,38,11,11,34,4,19,46,1053,123,102,20.5,17,32,13,58,18,0,1,0,0,1,4,53,24,252,20,184,3.333333333333333,30.666666666666668
TX_maternal_00019707_TX_paternal_00021152,TX_maternal_00019707,TX_paternal_00021152,X,Y,199448935,98936531,199453088,98937729,PASS,PASS,11,31,15,47,34,29,48,46,26,23,24,14,50,230,118,38.333333333333336,19.666666666666668,13,23,28,1,4,1,5,0,7,20,38,26,273,18,148,3,24.666666666666668
TX_maternal_00019709_TX_paternal_00021147,TX_maternal_00019709,TX_paternal_00021147,X,Y,199556645,98790798,199559433,98793650,PASS,PASS,14,58,41,22,6,22,71,18,76,6,45,21,140,215,185,35.833333333333336,30.833333333333332,28,44,11,0,1,1,0,4,19,41,46,24,130,25,194,4.166666666666666,32.333333333333336
TX_maternal_00019720_TX_paternal_00021137,TX_maternal_00019720,TX_paternal_00021137,X,Y,199861692,98526581,199863188,98528075,PASS,PASS,250,24,17,26,40,24,275,24,40,16,20,30,30940,429,357,71.5,59.5,22,24,24,3,3,5,3,2,6,221,39,15,148,22,345,3.6666666666666665,57.5
TX_maternal_00019723_TX_paternal_00021133,TX_maternal_00019723,TX_paternal_00021133,X,Y,200036182,98248624,200038767,98251204,PASS,PASS,41,44,52,36,95,92,60,57,90,30,107,30,426,430,304,71.66666666666667,50.666666666666664,54,44,40,23,0,0,10,7,15,52,89,82,1972,55,361,9.166666666666666,60.166666666666664
TX_maternal_00019768_TX_paternal_00021091,TX_maternal_00019768,TX_paternal_00021091,X,Y,202828992,96078782,202830393,96080234,PASS,PASS,20,3,31,5,5,16,5,8,7,1,32,0,210,46,87,7.666666666666666,14.5,17,5,40,7,7,2,0,4,1,0,18,3,150,21,83,3.5,13.833333333333332
TX_maternal_00019777_TX_paternal_00021081,TX_maternal_00019777,TX_paternal_00021081,X,Y,203113468,95764349,203119522,95770482,PASS,PASS,274,46,248,568,489,440,229,274,539,37,498,259,4264,2539,1362,423.1666666666667,227,157,316,200,1,2,1,0,3,1,137,125,87,8662,8,1022,1.3333333333333333,170.33333333333334
TX_maternal_00019806_TX_paternal_00021073,TX_maternal_00019806,TX_paternal_00021073,X,Y,204897839,95294298,204901673,95297992,PASS,PASS,16,15,23,22,27,30,8,14,44,25,84,39,660,145,202,24.166666666666668,33.666666666666664,27,56,65,15,31,9,10,17,21,44,142,54,1134,103,388,17.166666666666668,64.66666666666667
TX_maternal_00019818_TX_paternal_00021059,TX_maternal_00019818,TX_paternal_00021059,X,Y,205361762,94856078,205366110,94867607,PASS,PASS,22,7,27,29,10,52,6,25,54,3,83,0,253,176,142,29.333333333333332,23.666666666666664,6,8,38,0,0,0,3,5,2,7,96,43,931,10,198,1.6666666666666665,33
TX_maternal_00019845_TX_paternal_00021033,TX_maternal_00019845,TX_paternal_00021033,X,Y,206377282,93989382,206379614,93991714,PASS,PASS,1,8,6,22,34,26,12,21,27,11,36,7,28,142,69,23.666666666666668,11.5,28,25,38,2,0,0,6,4,7,14,26,30,87,19,161,3.1666666666666665,26.833333333333332
TX_maternal_00019852_TX_paternal_00021023,TX_maternal_00019852,TX_paternal_00021023,X,Y,206698056,93571667,206701538,93575149,PASS,PASS,66,124,421,124,128,224,69,56,79,110,83,107,3633,680,911,113.33333333333333,151.83333333333331,6,7,111,0,0,1,0,35,2,5,103,1,21,38,233,6.333333333333334,38.83333333333333
TX_maternal_00019894_TX_paternal_00020978,TX_maternal_00019894,TX_paternal_00020978,X,Y,208563316,91859723,208564284,91860691,PASS,PASS,1313,2092,1236,730,2479,1372,1680,1378,1598,249,3278,1354,56007,9237,9522,1539.5,1587,198,341,237,6,15,29,19,11,31,65,628,191,1556,111,1660,18.5,276.6666666666667
TX_maternal_00019907_TX_paternal_00020965,TX_maternal_00019907,TX_paternal_00020965,X,Y,208881537,91572279,208886287,91579080,PASS,PASS,45,87,0,0,167,0,44,0,155,55,147,0,1035,366,334,61,55.66666666666667,14,20,36,0,1,0,0,0,3,22,27,24,209,4,143,0.6666666666666667,23.833333333333332
TX_maternal_00019920_TX_paternal_00020950,TX_maternal_00019920,TX_paternal_00020950,X,Y,209460242,90922830,209465980,90933751,PASS,PASS,10,7,237,3,1,4,2,6,105,2,21,19,145,121,296,20.166666666666664,49.33333333333333,15,19,991,7,0,1,1,7,72,9,180,107,5673,88,1321,14.666666666666668,220.16666666666669
TX_maternal_00019934_TX_paternal_00020935,TX_maternal_00019934,TX_paternal_00020935,X,Y,210195012,90139519,210198141,90151558,PASS,PASS,3,2,14,1,4,1,5,2,6,17,18,16,133,19,70,3.1666666666666665,11.666666666666666,20,4,12,2,23,3,0,6,14,22,36,10,165,48,104,8,17.333333333333332
TX_maternal_00019952_TX_paternal_00020921,TX_maternal_00019952,TX_paternal_00020921,X,Y,210835819,89510355,210850950,89520355,PASS,PASS,15,6,18,19,18,19,14,11,29,6,20,2,119,110,67,18.333333333333332,11.166666666666666,24,33,36,21,16,13,25,11,25,15,49,35,354,111,192,18.5,32
TX_maternal_00019954_TX_paternal_00020919,TX_maternal_00019954,TX_paternal_00020919,X,Y,210914332,89426408,210915698,89428957,PASS,PASS,24,0,0,0,6,1,2,0,1,0,3,1,300,10,28,1.6666666666666665,4.666666666666666,3,1,4,23,2,6,0,1,23,2,2,46,1078,55,58,9.166666666666666,9.666666666666668
TX_maternal_00019965_TX_paternal_00020914,TX_maternal_00019965,TX_paternal_00020914,X,Y,211033811,89315345,211036470,89318745,PASS,PASS,8,12,14,9,33,35,14,20,15,35,7,11,38,126,87,21,14.5,17,37,20,15,12,2,0,0,7,28,47,12,87,36,161,6,26.833333333333332
TX_maternal_00019968_TX_paternal_00020909,TX_maternal_00019968,TX_paternal_00020909,X,Y,211151134,89193063,211153947,89195871,PASS,PASS,42,40,392,107,11,34,54,75,86,0,110,43,85,367,627,61.166666666666664,104.5,22,49,420,47,2,8,18,11,8,5,165,26,120,94,687,15.666666666666668,114.5
TX_maternal_00019975_TX_paternal_00020901,TX_maternal_00019975,TX_paternal_00020901,X,Y,211459073,88961541,211461186,88962833,PASS,PASS,1,5,1,2,6,11,4,0,15,2,15,8,36,38,32,6.333333333333334,5.333333333333334,29,26,72,13,6,18,17,20,11,13,31,29,29,85,200,14.166666666666666,33.333333333333336
TX_maternal_00019979_TX_paternal_00020898,TX_maternal_00019979,TX_paternal_00020898,X,Y,211487845,88924993,211491605,88928763,PASS,PASS,24,43,41,65,30,15,44,34,31,35,41,43,670,219,227,36.5,37.833333333333336,8,29,17,1,0,1,6,0,0,23,38,14,77,8,129,1.3333333333333333,21.5
TX_maternal_00019992_TX_paternal_00020885,TX_maternal_00019992,TX_paternal_00020885,X,Y,211973779,88444099,211977749,88446396,PASS,PASS,15,9,15,39,43,35,9,11,83,20,6,21,126,220,86,36.666666666666664,14.333333333333334,21,37,50,19,21,14,2,0,56,31,41,55,1330,112,235,18.666666666666664,39.166666666666664
TX_maternal_00020023_TX_paternal_00020850,TX_maternal_00020023,TX_paternal_00020850,X,Y,213737326,86692363,213739265,86694300,PASS,PASS,7,0,4,3,0,3,0,7,11,2,0,18,150,24,31,4,5.166666666666666,19,8,10,1,0,1,0,4,6,1,14,18,37,12,70,2,11.666666666666666
TX_maternal_00020021_TX_paternal_00020852,TX_maternal_00020021,TX_paternal_00020852,X,Y,213644332,86774254,213647851,86777771,PASS,PASS,81,29,25,66,125,69,147,86,67,158,37,7,3300,560,337,93.33333333333333,56.166666666666664,17,21,33,7,4,5,1,7,8,48,52,44,854,32,215,5.333333333333333,35.833333333333336
TX_maternal_00020024_TX_paternal_00020845,TX_maternal_00020024,TX_paternal_00020845,X,Y,213876911,86551738,213880163,86554974,PASS,PASS,1,16,36,8,11,15,10,12,2,4,20,28,406,58,105,9.666666666666666,17.5,9,11,14,4,5,5,2,0,2,3,16,19,154,18,72,3,12
TX_maternal_00020031_TX_paternal_00020837,TX_maternal_00020031,TX_paternal_00020837,X,Y,213948914,86455463,213951572,86456702,PASS,PASS,2,20,9,6,7,22,25,12,24,11,0,22,252,96,64,16,10.666666666666666,19,21,23,10,22,7,50,9,2,1,31,13,112,100,108,16.666666666666664,18
TX_maternal_00020037_TX_paternal_00020832,TX_maternal_00020037,TX_paternal_00020832,X,Y,214016038,86407417,214016597,86407976,PASS,PASS,9,0,11,2,15,4,2,5,0,0,15,6,30,28,41,4.666666666666666,6.833333333333334,20,32,9,2,7,1,13,9,1,1,45,10,165,33,117,5.5,19.5
TX_maternal_00020042_TX_paternal_00020825,TX_maternal_00020042,TX_paternal_00020825,X,Y,214094588,86252511,214096732,86254665,PASS,PASS,7,27,3,20,0,3,12,0,8,8,2,9,24,43,56,7.166666666666666,9.333333333333332,9,29,12,8,26,12,3,27,2,24,177,32,492,78,283,13,47.16666666666667
TX_maternal_00020056_TX_paternal_00020815,TX_maternal_00020056,TX_paternal_00020815,X,Y,214693174,85625214,214695981,85628021,PASS,PASS,7,14,4,4,6,17,3,0,28,8,40,1,28,58,74,9.666666666666668,12.333333333333332,17,14,81,28,0,0,2,13,19,4,78,54,1349,62,248,10.333333333333332,41.333333333333336
TX_maternal_00020067_TX_paternal_00020800,TX_maternal_00020067,TX_paternal_00020800,X,Y,215625798,84625499,215627794,84627535,PASS,PASS,17,8,3,6,12,13,14,7,1,16,5,0,153,53,49,8.833333333333334,8.166666666666666,49,28,36,5,23,9,40,14,0,348,64,22,994,91,547,15.166666666666666,91.16666666666667
TX_maternal_00020068_TX_paternal_00020799,TX_maternal_00020068,TX_paternal_00020799,X,Y,215799493,84437974,215801106,84439595,PASS,PASS,3,0,14,7,0,12,1,1,2,0,1,29,432,23,47,3.8333333333333335,7.833333333333334,1,1,5,0,2,2,1,0,6,3,15,6,21,11,31,1.8333333333333335,5.166666666666666
TX_maternal_00020079_TX_paternal_00020794,TX_maternal_00020079,TX_paternal_00020794,X,Y,215948696,84216559,215950345,84218234,PASS,PASS,12,13,33,18,53,32,51,33,31,45,25,15,54,218,143,36.333333333333336,23.833333333333332,23,43,42,21,28,12,37,10,6,78,47,35,377,114,268,19,44.666666666666664
TX_maternal_00020082_TX_paternal_00020475,TX_maternal_00020082,TX_paternal_00020475,X,Y,216262635,46413199,216269322,46419882,PASS,PASS,16,28,22,74,40,60,54,55,134,20,145,168,14076,417,399,69.5,66.5,45,72,58,6,0,4,4,6,4,23,52,42,174,24,292,4,48.666666666666664
TX_maternal_00020084_TX_paternal_00020473,TX_maternal_00020084,TX_paternal_00020473,X,Y,216296761,46376002,216301152,46380447,PASS,PASS,50,14,37,64,63,64,23,18,236,38,117,39,534,468,295,78,49.16666666666667,77,102,110,10,58,9,23,4,5,54,80,75,228,109,498,18.166666666666664,83
TX_maternal_00020091_TX_paternal_00020465,TX_maternal_00020091,TX_paternal_00020465,X,Y,216420062,46318596,216432393,46324548,PASS,PASS,22,14,16,2,6,83,5,3,12,4,5,4,247,111,65,18.5,10.833333333333334,24,21,14,6,3,44,2,2,9,28,34,19,129,66,140,11,23.333333333333332
TX_maternal_00020115_TX_paternal_00020442,TX_maternal_00020115,TX_paternal_00020442,X,Y,216921615,45772137,216924791,45775454,PASS,PASS,225,5,30,45,435,22,19,40,424,277,621,18,25272,985,1176,164.16666666666669,196,62,155,111,8,50,4,1,16,33,211,380,120,5369,112,1039,18.666666666666668,173.16666666666666
TX_maternal_00020155_TX_paternal_00020396,TX_maternal_00020155,TX_paternal_00020396,X,Y,218132651,44514991,218135906,44518251,PASS,PASS,10,7,2,8,1,8,1,5,9,0,27,13,46,32,59,5.333333333333333,9.833333333333332,7,6,45,9,3,8,14,7,14,9,37,19,169,55,123,9.166666666666666,20.5
TX_maternal_00020166_TX_paternal_00020380,TX_maternal_00020166,TX_paternal_00020380,X,Y,218847455,43699228,218850301,43702640,PASS,PASS,34,2,25,44,9,16,7,8,26,4,1,13,517,110,79,18.333333333333332,13.166666666666668,29,29,12,4,7,19,6,6,9,5,58,25,135,51,158,8.5,26.333333333333332
TX_maternal_00020172_TX_paternal_00020374,TX_maternal_00020172,TX_paternal_00020374,X,Y,219051256,43539034,219057910,43547237,PASS,PASS,44,56,69,41,34,39,55,30,66,50,109,56,650,265,384,44.166666666666664,64,8,1,9,14,8,6,3,5,12,4,0,3,33,48,25,8,4.166666666666667
TX_maternal_00020193_TX_paternal_00020350,TX_maternal_00020193,TX_paternal_00020350,X,Y,219790643,42821371,219800738,42825897,PASS,PASS,14,27,28,9,16,8,10,3,20,9,36,18,80,66,132,11,22,2,1,39,7,1,24,3,1,2,5,5,17,152,38,69,6.333333333333333,11.5
TX_maternal_00016280_TX_paternal_00023803,TX_maternal_00016280,TX_paternal_00023803,X,Y,2075400,456909222,2080792,456914692,PASS,NSOrtho,376,518,618,964,958,1015,1169,1055,1055,533,930,657,145653,6216,3632,1036,605.3333333333334,63,84,127,8,1,13,7,13,0,0,159,7,1995,42,440,7,73.33333333333333
TX_maternal_00016282_TX_paternal_00022384,TX_maternal_00016282,TX_paternal_00022384,X,Y,2361253,251728716,2364370,251914299,PASS,NSOrtho,65,89,144,147,151,235,147,131,124,90,191,128,6176,935,707,155.83333333333334,117.83333333333333,179,189,333,20,1,36,10,10,2,374,524,278,22850,79,1877,13.166666666666668,312.8333333333333
TX_maternal_00016284_TX_paternal_00022385,TX_maternal_00016284,TX_paternal_00022385,X,Y,2559330,252221390,2560490,252222540,PASS,NSOrtho,356,315,417,406,723,578,441,370,852,319,528,364,3240,3370,2299,561.6666666666666,383.1666666666667,356,353,460,3,4,3,0,3,1,265,602,464,44690,14,2500,2.3333333333333335,416.6666666666667
TX_maternal_00016285_TX_paternal_00023661,TX_maternal_00016285,TX_paternal_00023661,X,Y,2631157,439872194,2640668,439874758,PASS,NSOrtho,569,788,534,378,1018,618,802,72,999,1419,1492,243,132762,3887,5045,647.8333333333334,840.8333333333334,12,24,48,20,2,46,19,1,0,18,20,49,1159,88,171,14.666666666666666,28.5
TX_maternal_00016286_TX_paternal_00023640,TX_maternal_00016286,TX_paternal_00023640,X,Y,2677175,438499219,2680885,438502894,PASS,NSOrtho,107,161,113,214,288,203,255,170,277,142,277,134,3374,1407,934,234.5,155.66666666666666,122,156,138,7,1,4,0,1,0,190,311,161,5660,13,1078,2.166666666666667,179.66666666666666
TX_maternal_00016289_TX_paternal_00023638,TX_maternal_00016289,TX_paternal_00023638,X,Y,2712586,438196890,2715272,438199531,PASS,NSOrtho,37,38,46,64,66,67,58,53,82,34,73,49,559,390,277,65,46.166666666666664,45,51,80,3,0,4,3,4,0,52,108,55,550,14,391,2.3333333333333335,65.16666666666667
TX_maternal_00016294_TX_paternal_00022915,TX_maternal_00016294,TX_paternal_00022915,X,Y,3326473,333941464,3332995,333948004,PASS,NSOrtho,184,289,423,532,709,448,711,333,537,195,548,219,7254,3270,1858,545,309.6666666666667,86,149,181,5,1,5,2,5,0,117,218,159,9065,18,910,3,151.66666666666666
TX_maternal_00016296_TX_paternal_00022917,TX_maternal_00016296,TX_paternal_00022917,X,Y,3366198,334237351,3367797,334238926,PASS,NSOrtho,155,188,307,304,410,391,335,166,485,210,283,195,7175,2091,1338,348.5,223,127,111,199,0,0,0,0,0,2,142,282,144,2439,2,1005,0.33333333333333337,167.5
TX_maternal_00016297_TX_paternal_00022918,TX_maternal_00016297,TX_paternal_00022918,X,Y,3367879,334239007,3368923,334240057,PASS,NSOrtho,34,35,54,49,69,67,34,14,105,23,66,33,67,338,245,56.333333333333336,40.833333333333336,36,25,57,8,0,7,1,2,0,24,54,58,1081,18,254,3,42.333333333333336
TX_maternal_00016317_TX_paternal_00021732,TX_maternal_00016317,TX_paternal_00021732,X,Y,5540757,161572399,5544149,161574051,PASS,NSOrtho,66,87,85,174,234,135,180,78,179,101,130,48,1083,980,517,163.33333333333334,86.16666666666667,39,45,86,1,0,2,0,0,2,82,90,41,120,5,383,0.8333333333333333,63.833333333333336
TX_maternal_00016318_TX_paternal_00021734,TX_maternal_00016318,TX_paternal_00021734,X,Y,5576733,161593264,5579171,161595548,PASS,NSOrtho,212,253,356,487,659,576,528,346,559,427,404,276,15860,3155,1928,525.8333333333334,321.3333333333333,225,326,403,1,0,0,2,0,0,710,521,264,9780,3,2449,0.5,408.1666666666667
TX_maternal_00016386_TX_paternal_00022736,TX_maternal_00016386,TX_paternal_00022736,X,Y,13028448,318846995,13030378,318864666,PASS,NSOrtho,11,8,10,6,20,7,7,8,19,19,22,5,56,67,75,11.166666666666666,12.5,28,10,25,0,0,0,1,0,14,15,15,9,370,15,102,2.5,17
TX_maternal_00016401_TX_paternal_00023695,TX_maternal_00016401,TX_paternal_00023695,X,Y,13821615,446497862,13825024,446501742,PASS,NSOrtho,91,156,148,183,269,169,232,164,144,112,206,99,855,1161,812,193.5,135.33333333333334,210,160,155,5,15,2,6,6,8,184,259,152,10679,42,1120,7,186.66666666666666
TX_maternal_00017223_TX_paternal_00022938,TX_maternal_00017223,TX_paternal_00022938,X,Y,65552907,338712689,65556519,338716181,NSOrtho,NSOrtho,249,319,301,454,526,448,487,376,569,402,588,200,11225,2860,2059,476.6666666666667,343.1666666666667,262,261,287,0,1,1,0,1,0,368,432,194,15732,3,1804,0.5,300.6666666666667
TX_maternal_00017231_TX_paternal_00021981,TX_maternal_00017231,TX_paternal_00021981,X,Y,66054251,193136559,66059045,193141377,NSOrtho,NSOrtho,2,24,1,7,15,14,12,9,22,5,38,7,27,79,77,13.166666666666666,12.833333333333332,15,15,8,2,0,6,2,3,0,23,27,27,273,13,115,2.1666666666666665,19.166666666666668
TX_maternal_00017505_TX_paternal_00022981,TX_maternal_00017505,TX_paternal_00022981,X,Y,90095063,345804726,90099046,345808225,NSOrtho,NSOrtho,34,18,23,28,32,51,30,27,52,19,31,31,130,220,156,36.666666666666664,26,14,25,19,0,3,0,0,0,1,51,44,36,575,4,189,0.6666666666666667,31.5
TX_maternal_00020115_TX_paternal_00020442,TX_maternal_00020115,TX_paternal_00020442,X,Y,216921615,45772137,216924791,45775454,NSOrtho,NSOrtho,225,5,30,45,435,22,19,40,424,277,621,18,25272,985,1176,164.16666666666669,196,62,155,111,8,50,4,1,16,33,211,380,120,5369,112,1039,18.666666666666668,173.16666666666666
TX_maternal_00016723_TX_paternal_00022057,TX_maternal_00016723,TX_paternal_00022057,X,Y,37533623,201421816,37534836,201424431,NSOrtho,PASS,0,0,2,6,1,7,0,3,0,1,1,12,78,17,16,2.833333333333333,2.666666666666667,24,34,25,0,4,2,1,1,13,51,38,12,234,21,184,3.5,30.666666666666668
TX_maternal_00016498_TX_paternal_00023465,TX_maternal_00016498,TX_paternal_00023465,X,Y,23122594,404804064,23129846,404812744,PASS,NSOrtho,254,344,394,587,549,550,502,405,609,501,606,326,21170,3202,2425,533.6666666666666,404.1666666666667,241,305,394,13,10,8,5,10,3,309,513,266,6591,49,2028,8.166666666666666,338
TX_maternal_00019150_TX_paternal_00022841,TX_maternal_00019150,TX_paternal_00022841,X,Y,161002640,327837234,161009281,327837934,NSOrtho,PASS,0,14,13,19,7,23,25,20,19,1,14,19,190,113,61,18.833333333333332,10.166666666666666,6,5,12,6,1,9,1,3,2,8,14,9,30,22,54,3.666666666666667,9
TX_maternal_00019605_TX_paternal_00021272,TX_maternal_00019605,TX_paternal_00021272,X,Y,192390914,105994442,192393056,105998517,NSOrtho,NSOrtho,13,4,7,1,6,0,6,2,29,2,0,4,85,44,30,7.333333333333334,5,10,12,19,0,2,1,5,0,6,18,20,7,34,14,86,2.3333333333333335,14.333333333333334
TX_maternal_00019907_TX_paternal_00020965,TX_maternal_00019907,TX_paternal_00020965,X,Y,208881537,91572279,208886287,91579080,NSOrtho,NSOrtho,45,87,0,0,167,0,44,0,155,55,147,0,1035,366,334,61,55.66666666666667,14,20,36,0,1,0,0,0,3,22,27,24,209,4,143,0.6666666666666667,23.833333333333332
TX_maternal_00017066_TX_paternal_00023876,TX_maternal_00017066,TX_paternal_00023876,X,Y,52362497,463428378,52365594,463434122,PASS,NSOrtho,76,95,78,37,176,84,88,38,183,83,237,65,846,606,634,101,105.66666666666666,20,23,27,19,23,18,9,9,9,26,55,31,306,87,182,14.5,30.333333333333332
TX_maternal_00017099_TX_paternal_00022400,TX_maternal_00017099,TX_paternal_00022400,X,Y,53646394,254536176,53650834,254538083,PASS,NSOrtho,15,41,35,49,78,55,67,24,44,18,79,35,525,317,223,52.833333333333336,37.166666666666664,56,82,66,30,8,32,18,9,6,90,139,95,3020,103,528,17.166666666666668,88
TX_maternal_00017106_TX_paternal_00022389,TX_maternal_00017106,TX_paternal_00022389,X,Y,54026008,252918160,54027233,252921211,PASS,NSOrtho,12,83,33,64,66,32,92,31,29,21,132,32,462,314,313,52.333333333333336,52.16666666666667,19,16,29,2,1,0,0,0,1,23,37,14,99,4,138,0.6666666666666667,23
TX_maternal_00017167_TX_paternal_00023134,TX_maternal_00017167,TX_paternal_00023134,X,Y,60055125,364994328,60062442,365003008,PASS,NSOrtho,44,77,64,84,120,85,96,40,151,97,137,67,1332,576,486,96,81,149,10,220,9,11,20,10,20,11,43,212,142,1164,81,776,13.5,129.33333333333334
TX_maternal_00017181_TX_paternal_00023218,TX_maternal_00017181,TX_paternal_00023218,X,Y,61511887,375774072,61615220,375776798,PASS,NSOrtho,20,29,42,62,52,60,31,39,42,37,41,28,216,286,197,47.666666666666664,32.833333333333336,25,35,85,19,3,10,4,10,11,16,77,42,603,57,280,9.5,46.666666666666664
TX_maternal_00017184_TX_paternal_00023206,TX_maternal_00017184,TX_paternal_00023206,X,Y,61956284,374490860,61958288,374497697,PASS,NSOrtho,200,254,139,118,425,434,106,141,250,41,517,148,9222,1474,1299,245.66666666666666,216.5,3,14,6,3,0,20,3,5,1,12,18,27,375,32,80,5.333333333333334,13.333333333333334
TX_maternal_00017199_TX_paternal_00022762,TX_maternal_00017199,TX_paternal_00022762,X,Y,63124336,320535595,63127418,320545314,PASS,NSOrtho,2,53,40,36,32,68,54,26,11,9,74,48,1175,227,226,37.833333333333336,37.666666666666664,22,44,40,23,6,9,33,2,2,27,55,50,1044,75,238,12.5,39.666666666666664
TX_maternal_00017215_TX_paternal_00023662,TX_maternal_00017215,TX_paternal_00023662,X,Y,64174818,440035789,64181693,440041729,PASS,NSOrtho,159,193,172,319,363,249,257,256,347,254,279,172,2317,1791,1229,298.5,204.83333333333334,371,375,564,1,1,1,0,0,1,566,748,409,15210,4,3033,0.6666666666666666,505.5
