pgID,pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,id_tx_mat_fix,id_tx_pat_fix,length.mat,Rh_02.mat,length.pat,Rh_02.pat
6343,NChap2_final_00022419-RA_NChap2_final_00022419-RA,NChap2_final_00022419-RA,NChap2_final_00022419-RA,X,Y,161497124,384313081,161504711,384320775,X_TX_00022419,TX_00022419,7587,683,7694,708
6345,NChap2_final_00022418-RA_NChap2_final_00022418-RA,NChap2_final_00022418-RA,NChap2_final_00022418-RA,X,Y,161504853,384320909,161507719,384323810,X_TX_00022418,TX_00022418,2866,0,2901,0
6348,NChap2_final_00022417-RA_NChap2_final_00022417-RA,NChap2_final_00022417-RA,NChap2_final_00022417-RA,X,Y,161547241,384468995,161549315,384469655,X_TX_00022417,TX_00022417,2074,0,660,0
6362,NChap2_final_00022407-RA_NChap2_final_00022407-RA,NChap2_final_00022407-RA,NChap2_final_00022407-RA,X,Y,161905474,385457412,161910370,385462240,X_TX_00022407,TX_00022407,4896,15,4828,656
6371,NChap2_final_00022406-RA_NChap2_final_00022406-RA,NChap2_final_00022406-RA,NChap2_final_00022406-RA,X,Y,161995697,385503581,162009264,385517073,X_TX_00022406,TX_00022406,13567,5664,13492,15584
6380,NChap2_final_00022396-RA_NChap2_final_00022396-RA,NChap2_final_00022396-RA,NChap2_final_00022396-RA,X,Y,162398435,386640116,162406580,386648817,X_TX_00022396,TX_00022396,8145,0,8701,0
6394,NChap2_final_00022388-RA_NChap2_final_00022388-RA,NChap2_final_00022388-RA,NChap2_final_00022388-RA,X,Y,162435375,386759881,162437868,386762173,X_TX_00022388,TX_00022388,2493,277,2292,455
6399,NChap2_final_00022389-RA_NChap2_final_00022389-RA,NChap2_final_00022389-RA,NChap2_final_00022389-RA,X,Y,162439064,386763307,162442237,386766464,X_TX_00022389,TX_00022389,3173,96,3157,164
6405,NChap2_final_00022387-RA_NChap2_final_00022387-RA,NChap2_final_00022387-RA,NChap2_final_00022387-RA,X,Y,162518591,387051821,162525706,387058954,X_TX_00022387,TX_00022387,7115,340,7133,766
6414,NChap2_final_00022384-RA_NChap2_final_00022384-RA,NChap2_final_00022384-RA,NChap2_final_00022384-RA,X,Y,162595369,174392563,162598363,174395546,X_TX_00022384,TX_00022384,2994,565,2983,724
6436,NChap2_final_00022530-RA_NChap2_final_00022393-RA,NChap2_final_00022530-RA,NChap2_final_00022393-RA,X,Y,162492380,386921932,162499644,386929456,X_TX_00022530,TX_00022393,7264,51,7524,153
6487,NChap2_final_00022359-RA_NChap2_final_00022359-RA,NChap2_final_00022359-RA,NChap2_final_00022359-RA,X,Y,164450537,176571388,164452899,176574246,X_TX_00022359,TX_00022359,2362,243,2858,277
6489,NChap2_final_00022360-RA_NChap2_final_00022360-RA,NChap2_final_00022360-RA,NChap2_final_00022360-RA,X,Y,164454039,176569755,164454608,176570288,X_TX_00022360,TX_00022360,569,63,533,60
6492,NChap2_final_00022361-RA_NChap2_final_00022361-RA,NChap2_final_00022361-RA,NChap2_final_00022361-RA,X,Y,164471133,176470792,164472779,176472432,X_TX_00022361,TX_00022361,1646,2,1640,0
6501,NChap2_final_00022365-RA_NChap2_final_00022365-RA,NChap2_final_00022365-RA,NChap2_final_00022365-RA,X,Y,164754166,175755036,164756123,175766854,X_TX_00022365,TX_00022365,1957,0,11818,33
6514,NChap2_final_00022370-RA_NChap2_final_00022370-RA,NChap2_final_00022370-RA,NChap2_final_00022370-RA,X,Y,164825253,175314517,164828127,175317392,X_TX_00022370,TX_00022370,2874,0,2875,0
6516,NChap2_final_00022371-RA_NChap2_final_00022371-RA,NChap2_final_00022371-RA,NChap2_final_00022371-RA,X,Y,164828720,175313377,164829308,175313927,X_TX_00022371,TX_00022371,588,154,550,1
6517,NChap2_final_00022372-RA_NChap2_final_00022372-RA,NChap2_final_00022372-RA,NChap2_final_00022372-RA,X,Y,164838932,175269814,164844610,175275458,X_TX_00022372,TX_00022372,5678,2350,5644,1588
6526,NChap2_final_00022375-RA_NChap2_final_00022375-RA,NChap2_final_00022375-RA,NChap2_final_00022375-RA,X,Y,164911515,175104077,164912195,175104759,X_TX_00022375,TX_00022375,680,64,682,509
6530,NChap2_final_00022377-RA_NChap2_final_00022377-RA,NChap2_final_00022377-RA,NChap2_final_00022377-RA,X,Y,165037091,174872849,165038247,174874003,X_TX_00022377,TX_00022377,1156,4068,1154,4448
6534,NChap2_final_00022379-RA_NChap2_final_00022379-RA,NChap2_final_00022379-RA,NChap2_final_00022379-RA,X,Y,165119649,174693628,165124957,174698746,X_TX_00022379,TX_00022379,5308,831,5118,995
6537,NChap2_final_00022380-RA_NChap2_final_00022380-RA,NChap2_final_00022380-RA,NChap2_final_00022380-RA,X,Y,165126809,174680247,165128615,174682102,X_TX_00022380,TX_00022380,1806,0,1855,0
6541,NChap2_final_00022383-RA_NChap2_final_00022383-RA,NChap2_final_00022383-RA,NChap2_final_00022383-RA,X,Y,165165942,174485510,165168118,174487613,X_TX_00022383,TX_00022383,2176,234,2103,223
6578,NChap2_final_00022898-RA_NChap2_final_00022898-RA,NChap2_final_00022898-RA,NChap2_final_00022898-RA,X,Y,166424294,391235477,166426450,391237634,X_TX_00022898,TX_00022898,2156,1768,2157,1263
6585,NChap2_final_00010252-RA_NChap2_final_00019981-RA,NChap2_final_00010252-RA,NChap2_final_00019981-RA,X,Y,166878359,258186602,166880447,258189926,X_TX_00010252,TX_00019981,2088,407,3324,806
6586,NChap2_final_00019972-RA_NChap2_final_00019972-RA,NChap2_final_00019972-RA,NChap2_final_00019972-RA,X,Y,166982881,257353021,166984855,257355012,X_TX_00019972,TX_00019972,1974,364,1991,462
6589,NChap2_final_00019973-RA_NChap2_final_00019973-RA,NChap2_final_00019973-RA,NChap2_final_00019973-RA,X,Y,167048891,257365097,167073391,257405913,X_TX_00019973,TX_00019973,24500,260,40816,121
6596,NChap2_final_00019974-RA_NChap2_final_00019974-RA,NChap2_final_00019974-RA,NChap2_final_00019974-RA,X,Y,167096400,257422931,167103607,257430155,X_TX_00019974,TX_00019974,7207,1324,7224,1159
6601,NChap2_final_00019976-RA_NChap2_final_00019976-RA,NChap2_final_00019976-RA,NChap2_final_00019976-RA,X,Y,167113158,257739885,167114422,257747213,X_TX_00019976,TX_00019976,1264,16,7328,6
6604,NChap2_final_00019977-RA_NChap2_final_00019977-RA,NChap2_final_00019977-RA,NChap2_final_00019977-RA,X,Y,167116706,257748991,167122285,257756861,X_TX_00019977,TX_00019977,5579,14,7870,80
6609,NChap2_final_00019980-RA_NChap2_final_00019980-RA,NChap2_final_00019980-RA,NChap2_final_00019980-RA,X,Y,167152824,257884086,167154802,257907289,X_TX_00019980,TX_00019980,1978,0,23203,0
6616,NChap2_final_00019968-RA_NChap2_final_00019968-RA,NChap2_final_00019968-RA,NChap2_final_00019968-RA,X,Y,167277387,256628913,167282429,256633906,X_TX_00019968,TX_00019968,5042,0,4993,0
6620,NChap2_final_00019967-RA_NChap2_final_00019967-RA,NChap2_final_00019967-RA,NChap2_final_00019967-RA,X,Y,167444403,130706052,167444682,130706166,X_TX_00019967,TX_00019967,279,0,114,0
6631,NChap2_final_00019961-RA_NChap2_final_00019961-RA,NChap2_final_00019961-RA,NChap2_final_00019961-RA,X,Y,167532354,130290474,167534618,130291888,X_TX_00019961,TX_00019961,2264,493,1414,42
6638,NChap2_final_00019956-RA_NChap2_final_00019956-RA,NChap2_final_00019956-RA,NChap2_final_00019956-RA,X,Y,167718063,129739235,167718720,129739965,X_TX_00019956,TX_00019956,657,290,730,2
6641,NChap2_final_00019955-RA_NChap2_final_00019955-RA,NChap2_final_00019955-RA,NChap2_final_00019955-RA,X,Y,167720260,133131397,167725963,133137806,X_TX_00019955,TX_00019955,5703,913,6409,1619
6663,NChap2_final_00019948-RA_NChap2_final_00019948-RA,NChap2_final_00019948-RA,NChap2_final_00019948-RA,X,Y,167984763,134243404,167986671,134246728,X_TX_00019948,TX_00019948,1908,157,3324,188
6668,NChap2_final_00019947-RA_NChap2_final_00019947-RA,NChap2_final_00019947-RA,NChap2_final_00019947-RA,X,Y,167992215,134253696,167998757,134260343,X_TX_00019947,TX_00019947,6542,2,6647,3
6698,NChap2_final_00023201-RA_NChap2_final_00023201-RA,NChap2_final_00023201-RA,NChap2_final_00023201-RA,X,Y,169396329,434842543,169397481,434843655,X_TX_00023201,TX_00023201,1152,50,1112,0
6705,NChap2_final_00023202-RA_NChap2_final_00023207-RA,NChap2_final_00023202-RA,NChap2_final_00023207-RA,X,Y,169418274,434533067,169419023,434534454,X_TX_00023202,TX_00023207,749,0,1387,1
6723,NChap2_final_00023212-RA_NChap2_final_00023212-RA,NChap2_final_00023212-RA,NChap2_final_00023212-RA,X,Y,169873090,434040479,169873534,434040923,X_TX_00023212,TX_00023212,444,0,444,0
6729,NChap2_final_00023214-RA_NChap2_final_00023214-RA,NChap2_final_00023214-RA,NChap2_final_00023214-RA,X,Y,169936322,433694061,169937771,433695509,X_TX_00023214,TX_00023214,1449,0,1448,0
6738,NChap2_final_00023215-RA_NChap2_final_00023215-RA,NChap2_final_00023215-RA,NChap2_final_00023215-RA,X,Y,169988900,433670224,169990490,433671814,X_TX_00023215,TX_00023215,1590,1982,1590,3139
6741,NChap2_final_00023216-RA_NChap2_final_00023216-RA,NChap2_final_00023216-RA,NChap2_final_00023216-RA,X,Y,169999480,433655107,170001174,433657073,X_TX_00023216,TX_00023216,1694,0,1966,0
6781,NChap2_final_00019460-RA_NChap2_final_00019460-RA,NChap2_final_00019460-RA,NChap2_final_00019460-RA,X,Y,170373556,250437478,170374376,250438296,X_TX_00019460,TX_00019460,820,3231,818,1053
6803,NChap2_final_00019453-RA_NChap2_final_00019453-RA,NChap2_final_00019453-RA,NChap2_final_00019453-RA,X,Y,170702476,249879098,170704593,249882060,X_TX_00019453,TX_00019453,2117,3,2962,77
6810,NChap2_final_00019451-RA_NChap2_final_00019451-RA,NChap2_final_00019451-RA,NChap2_final_00019451-RA,X,Y,170761533,249797058,170762884,249798410,X_TX_00019451,TX_00019451,1351,0,1352,0
6814,NChap2_final_00019449-RA_NChap2_final_00019449-RA,NChap2_final_00019449-RA,NChap2_final_00019449-RA,X,Y,170869075,249464566,170872096,249467271,X_TX_00019449,TX_00019449,3021,616,2705,728
6825,NChap2_final_00019430-RA_NChap2_final_00019430-RA,NChap2_final_00019430-RA,NChap2_final_00019430-RA,X,Y,171138413,246660772,171140187,246662549,X_TX_00019430,TX_00019430,1774,386,1777,1147
6831,NChap2_final_00019445-RA_NChap2_final_00019445-RA,NChap2_final_00019445-RA,NChap2_final_00019445-RA,X,Y,171245647,248915243,171247370,248916954,X_TX_00019445,TX_00019445,1723,0,1711,0
6839,NChap2_final_00019442-RA_NChap2_final_00019442-RA,NChap2_final_00019442-RA,NChap2_final_00019442-RA,X,Y,171290646,248689338,171292178,248690212,X_TX_00019442,TX_00019442,1532,498,874,13
6854,NChap2_final_00019907-RA_NChap2_final_00019907-RA,NChap2_final_00019907-RA,NChap2_final_00019907-RA,X,Y,171524356,432297423,171525802,432299808,X_TX_00019907,TX_00019907,1446,22,2385,0
6857,NChap2_final_00019908-RA_NChap2_final_00019908-RA,NChap2_final_00019908-RA,NChap2_final_00019908-RA,X,Y,171583759,432343859,171584341,432344485,X_TX_00019908,TX_00019908,582,2875,626,51
6867,NChap2_final_00019917-RA_NChap2_final_00019917-RA,NChap2_final_00019917-RA,NChap2_final_00019917-RA,X,Y,171675867,293338091,171678097,293340635,X_TX_00019917,TX_00019917,2230,0,2544,158
6869,NChap2_final_00019918-RA_NChap2_final_00019918-RA,NChap2_final_00019918-RA,NChap2_final_00019918-RA,X,Y,171683848,293325141,171686740,293328447,X_TX_00019918,TX_00019918,2892,887,3306,254
6875,NChap2_final_00019919-RA_NChap2_final_00019919-RA,NChap2_final_00019919-RA,NChap2_final_00019919-RA,X,Y,171744009,293244538,171746498,293247026,X_TX_00019919,TX_00019919,2489,734,2488,1146
6877,NChap2_final_00019920-RA_NChap2_final_00019920-RA,NChap2_final_00019920-RA,NChap2_final_00019920-RA,X,Y,171759172,293146966,171760191,293147979,X_TX_00019920,TX_00019920,1019,0,1013,0
6881,NChap2_final_00019922-RA_NChap2_final_00019922-RA,NChap2_final_00019922-RA,NChap2_final_00019922-RA,X,Y,171888912,293110105,171891587,293112781,X_TX_00019922,TX_00019922,2675,251,2676,517
6901,NChap2_final_00022432-RA_NChap2_final_00022432-RA,NChap2_final_00022432-RA,NChap2_final_00022432-RA,X,Y,172813451,120694713,172815056,120696318,X_TX_00022432,TX_00022432,1605,58,1605,96
6912,NChap2_final_00022284-RA_NChap2_final_00022284-RA,NChap2_final_00022284-RA,NChap2_final_00022284-RA,X,Y,173418898,147206254,173421405,147213389,X_TX_00022284,TX_00022284,2507,4,7135,0
6916,NChap2_final_00022275-RA_NChap2_final_00022275-RA,NChap2_final_00022275-RA,NChap2_final_00022275-RA,X,Y,173752065,146808654,173752751,146809408,X_TX_00022275,TX_00022275,686,0,754,0
6920,NChap2_final_00022274-RA_NChap2_final_00022274-RA,NChap2_final_00022274-RA,NChap2_final_00022274-RA,X,Y,173758647,146793170,173765986,146800928,X_TX_00022274,TX_00022274,7339,1453,7758,2024
6930,NChap2_final_00022271-RA_NChap2_final_00022271-RA,NChap2_final_00022271-RA,NChap2_final_00022271-RA,X,Y,174129193,145506127,174131760,145508691,X_TX_00022271,TX_00022271,2567,151,2564,54
6935,NChap2_final_00022287-RA_NChap2_final_00022287-RA,NChap2_final_00022287-RA,NChap2_final_00022287-RA,X,Y,174237195,145061637,174238770,145063315,X_TX_00022287,TX_00022287,1575,338,1678,0
6936,NChap2_final_00022288-RA_NChap2_final_00022288-RA,NChap2_final_00022288-RA,NChap2_final_00022288-RA,X,Y,174261183,144933892,174262659,144935765,X_TX_00022288,TX_00022288,1476,0,1873,0
6942,NChap2_final_00022289-RA_NChap2_final_00022289-RA,NChap2_final_00022289-RA,NChap2_final_00022289-RA,X,Y,174351285,144881029,174352056,144886936,X_TX_00022289,TX_00022289,771,0,5907,1
6955,NChap2_final_00022297-RA_NChap2_final_00022297-RA,NChap2_final_00022297-RA,NChap2_final_00022297-RA,X,Y,174710965,143421761,174714315,143425121,X_TX_00022297,TX_00022297,3350,11156,3360,6856
6956,NChap2_final_00022298-RA_NChap2_final_00022298-RA,NChap2_final_00022298-RA,NChap2_final_00022298-RA,X,Y,174739026,143352879,174740536,143354395,X_TX_00022298,TX_00022298,1510,489,1516,654
6957,NChap2_final_00022299-RA_NChap2_final_00022299-RA,NChap2_final_00022299-RA,NChap2_final_00022299-RA,X,Y,174741486,143338814,174744200,143340001,X_TX_00022299,TX_00022299,2714,709,1187,18
6963,NChap2_final_00022300-RA_NChap2_final_00022300-RA,NChap2_final_00022300-RA,NChap2_final_00022300-RA,X,Y,174807402,143192631,174809015,143194250,X_TX_00022300,TX_00022300,1613,1,1619,0
6964,NChap2_final_00022301-RA_NChap2_final_00022301-RA,NChap2_final_00022301-RA,NChap2_final_00022301-RA,X,Y,174809816,143189503,174812221,143191887,X_TX_00022301,TX_00022301,2405,1,2384,1
6965,NChap2_final_00022302-RA_NChap2_final_00022302-RA,NChap2_final_00022302-RA,NChap2_final_00022302-RA,X,Y,174813052,143181414,174817338,143185709,X_TX_00022302,TX_00022302,4286,1881,4295,1802
6973,NChap2_final_00022312-RA_NChap2_final_00022312-RA,NChap2_final_00022312-RA,NChap2_final_00022312-RA,X,Y,174968472,119927723,174972197,119938871,X_TX_00022312,TX_00022312,3725,2,11148,0
6974,NChap2_final_00022304-RA_NChap2_final_00022304-RA,NChap2_final_00022304-RA,NChap2_final_00022304-RA,X,Y,175086412,142856699,175095181,142865477,X_TX_00022304,TX_00022304,8769,445,8778,1004
6982,NChap2_final_00022314-RA_NChap2_final_00022314-RA,NChap2_final_00022314-RA,NChap2_final_00022314-RA,X,Y,175177892,119706333,175182922,119711325,X_TX_00022314,TX_00022314,5030,966,4992,1473
6989,NChap2_final_00022315-RA_NChap2_final_00022316-RA,NChap2_final_00022315-RA,NChap2_final_00022316-RA,X,Y,175259329,119454780,175259704,119455847,X_TX_00022315,TX_00022316,375,0,1067,0
6992,NChap2_final_00022317-RA_NChap2_final_00022317-RA,NChap2_final_00022317-RA,NChap2_final_00022317-RA,X,Y,175272452,119439532,175274357,119441435,X_TX_00022317,TX_00022317,1905,2538,1903,4366
6997,NChap2_final_00022318-RA_NChap2_final_00022318-RA,NChap2_final_00022318-RA,NChap2_final_00022318-RA,X,Y,175315614,119328456,175324602,119337285,X_TX_00022318,TX_00022318,8988,1140,8829,1622
7001,NChap2_final_00022319-RA_NChap2_final_00022319-RA,NChap2_final_00022319-RA,NChap2_final_00022319-RA,X,Y,175339109,119271914,175340803,119273609,X_TX_00022319,TX_00022319,1694,0,1695,0
7003,NChap2_final_00022321-RA_NChap2_final_00022320-RA,NChap2_final_00022321-RA,NChap2_final_00022320-RA,X,Y,175344074,119269380,175344949,119271122,X_TX_00022321,TX_00022320,875,10,1742,0
7011,NChap2_final_00022325-RA_NChap2_final_00022325-RA,NChap2_final_00022325-RA,NChap2_final_00022325-RA,X,Y,175472445,119020077,175482185,119029208,X_TX_00022325,TX_00022325,9740,657,9131,1109
7019,NChap2_final_00022328-RA_NChap2_final_00022328-RA,NChap2_final_00022328-RA,NChap2_final_00022328-RA,X,Y,175565737,118796447,175575797,118806620,X_TX_00022328,TX_00022328,10060,1872,10173,1063
7023,NChap2_final_00022329-RA_NChap2_final_00022329-RA,NChap2_final_00022329-RA,NChap2_final_00022329-RA,X,Y,175592486,118564567,175596388,118568231,X_TX_00022329,TX_00022329,3902,0,3664,0
7027,NChap2_final_00022330-RA_NChap2_final_00022330-RA,NChap2_final_00022330-RA,NChap2_final_00022330-RA,X,Y,175599463,118548577,175612833,118562233,X_TX_00022330,TX_00022330,13370,2134,13656,2344
7039,NChap2_final_00022765-RA_NChap2_final_00022765-RA,NChap2_final_00022765-RA,NChap2_final_00022765-RA,X,Y,175890723,117459177,175891922,117460335,X_TX_00022765,TX_00022765,1199,154,1158,29
7042,NChap2_final_00022764-RA_NChap2_final_00022764-RA,NChap2_final_00022764-RA,NChap2_final_00022764-RA,X,Y,175903193,117421072,175903993,117421863,X_TX_00022764,TX_00022764,800,686,791,404
7045,NChap2_final_00022762-RA_NChap2_final_00022762-RA,NChap2_final_00022762-RA,NChap2_final_00022762-RA,X,Y,175986962,117078839,175990221,117081753,X_TX_00022762,TX_00022762,3259,594,2914,24
7047,NChap2_final_00022761-RA_NChap2_final_00022761-RA,NChap2_final_00022761-RA,NChap2_final_00022761-RA,X,Y,176058415,117040227,176060519,117042333,X_TX_00022761,TX_00022761,2104,1757,2106,2159
7054,NChap2_final_00022757-RA_NChap2_final_00022757-RA,NChap2_final_00022757-RA,NChap2_final_00022757-RA,X,Y,176274349,116705012,176277161,116707822,X_TX_00022757,TX_00022757,2812,328,2810,972
7061,NChap2_final_00019358-RA_NChap2_final_00019358-RA,NChap2_final_00019358-RA,NChap2_final_00019358-RA,X,Y,176406049,115280214,176408678,115282825,X_TX_00019358,TX_00019358,2629,0,2611,0
7071,NChap2_final_00019361-RA_NChap2_final_00019361-RA,NChap2_final_00019361-RA,NChap2_final_00019361-RA,X,Y,176558339,114923446,176560258,114925305,X_TX_00019361,TX_00019361,1919,4,1859,53
7081,NChap2_final_00019375-RA_NChap2_final_00019375-RA,NChap2_final_00019375-RA,NChap2_final_00019375-RA,X,Y,176788552,138325798,176790000,138327211,X_TX_00019375,TX_00019375,1448,0,1413,0
7083,NChap2_final_00022193-RA_NChap2_final_00022193-RA,NChap2_final_00022193-RA,NChap2_final_00022193-RA,X,Y,176923159,77335749,176926155,77338737,X_TX_00022193,TX_00022193,2996,1677,2988,2345
7084,NChap2_final_00022194-RA_NChap2_final_00022194-RA,NChap2_final_00022194-RA,NChap2_final_00022194-RA,X,Y,176990512,77194173,176992120,77195778,X_TX_00022194,TX_00022194,1608,25,1605,48
7087,NChap2_final_00022195-RA_NChap2_final_00022195-RA,NChap2_final_00022195-RA,NChap2_final_00022195-RA,X,Y,177036792,77122881,177043975,77130286,X_TX_00022195,TX_00022195,7183,4740,7405,1335
7092,NChap2_final_00022196-RA_NChap2_final_00022196-RA,NChap2_final_00022196-RA,NChap2_final_00022196-RA,X,Y,177204131,76896396,177207725,76900043,X_TX_00022196,TX_00022196,3594,194,3647,365
7112,NChap2_final_00022245-RA_NChap2_final_00022245-RA,NChap2_final_00022245-RA,NChap2_final_00022245-RA,X,Y,178697250,195688384,178698313,195689418,X_TX_00022245,TX_00022245,1063,0,1034,0
7124,NChap2_final_00022000-RA_NChap2_final_00022000-RA,NChap2_final_00022000-RA,NChap2_final_00022000-RA,X,Y,179332397,162570535,179333211,162571350,X_TX_00022000,TX_00022000,814,0,815,0
7133,NChap2_final_00022003-RA_NChap2_final_00022003-RA,NChap2_final_00022003-RA,NChap2_final_00022003-RA,X,Y,179888746,163129634,179889515,163130403,X_TX_00022003,TX_00022003,769,0,769,0
7137,NChap2_final_00022007-RA_NChap2_final_00022007-RA,NChap2_final_00022007-RA,NChap2_final_00022007-RA,X,Y,179989523,163808512,179997501,163816544,X_TX_00022007,TX_00022007,7978,865,8032,560
7155,NChap2_final_00022011-RA_NChap2_final_00022011-RA,NChap2_final_00022011-RA,NChap2_final_00022011-RA,X,Y,180576535,164778152,180577489,164779106,X_TX_00022011,TX_00022011,954,2992,954,2310
7166,NChap2_final_00022016-RA_NChap2_final_00022016-RA,NChap2_final_00022016-RA,NChap2_final_00022016-RA,X,Y,180992754,165374196,180995281,165376686,X_TX_00022016,TX_00022016,2527,307,2490,313
7174,NChap2_final_00022019-RA_NChap2_final_00022019-RA,NChap2_final_00022019-RA,NChap2_final_00022019-RA,X,Y,181156833,166311309,181158028,166312503,X_TX_00022019,TX_00022019,1195,0,1194,0
7185,NChap2_final_00022023-RA_NChap2_final_00022023-RA,NChap2_final_00022023-RA,NChap2_final_00022023-RA,X,Y,181460944,166724699,181471728,166735469,X_TX_00022023,TX_00022023,10784,620,10770,3050
7187,NChap2_final_00026446-RA_NChap2_final_00026446-RA,NChap2_final_00026446-RA,NChap2_final_00026446-RA,X,Y,181480822,166741111,181481397,166741687,X_TX_00026446,TX_00026446,575,0,576,0
