pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat
TX_maternal_00020254_TX_paternal_00020272,TX_maternal_00020254,TX_paternal_00020272,X,Y,222538177,39657174,222539631,39658702,PASS,PASS
TX_maternal_00020255_TX_paternal_00020270,TX_maternal_00020255,TX_paternal_00020270,X,Y,222568187,39624363,222579410,39626039,PASS,PASS
TX_maternal_00020257_TX_paternal_00020268,TX_maternal_00020257,TX_paternal_00020268,X,Y,222618280,39582138,222621715,39585667,PASS,PASS
TX_maternal_00020259_TX_paternal_00020267,TX_maternal_00020259,TX_paternal_00020267,X,Y,222702790,39516044,222713557,39526804,PASS,PASS
TX_maternal_00020260_TX_paternal_00020266,TX_maternal_00020260,TX_paternal_00020266,X,Y,222740658,39494287,222742725,39496347,PASS,PASS
TX_maternal_00020261_TX_paternal_00020265,TX_maternal_00020261,TX_paternal_00020265,X,Y,222770777,39478005,222772811,39479613,PASS,PASS
TX_maternal_00020267_TX_paternal_00020264,TX_maternal_00020267,TX_paternal_00020264,X,Y,222922612,39387272,222923995,39388653,PASS,PASS
TX_maternal_00020268_TX_paternal_00020263,TX_maternal_00020268,TX_paternal_00020263,X,Y,222925647,39377947,222928774,39385616,PASS,PASS
TX_maternal_00020269_TX_paternal_00020262,TX_maternal_00020269,TX_paternal_00020262,X,Y,223021332,39316992,223027757,39322070,PASS,PASS
TX_maternal_00020270_TX_paternal_00020261,TX_maternal_00020270,TX_paternal_00020261,X,Y,223203481,39199579,223209412,39203311,PASS,PASS
TX_maternal_00020271_TX_paternal_00020260,TX_maternal_00020271,TX_paternal_00020260,X,Y,223232712,39142198,223238416,39148059,PASS,PASS
TX_maternal_00020272_TX_paternal_00020259,TX_maternal_00020272,TX_paternal_00020259,X,Y,223238508,39138673,223243875,39142106,PASS,PASS
TX_maternal_00020273_TX_paternal_00020258,TX_maternal_00020273,TX_paternal_00020258,X,Y,223249589,39128170,223251918,39130340,PASS,PASS
TX_maternal_00020275_TX_paternal_00020256,TX_maternal_00020275,TX_paternal_00020256,X,Y,223342298,39032600,223357918,39037089,PASS,PASS
TX_maternal_00020276_TX_paternal_00020255,TX_maternal_00020276,TX_paternal_00020255,X,Y,223347786,39018315,223348508,39019893,PASS,PASS
TX_maternal_00020279_TX_paternal_00020253,TX_maternal_00020279,TX_paternal_00020253,X,Y,223359831,39009174,223363182,39012473,PASS,PASS
TX_maternal_00020281_TX_paternal_00020252,TX_maternal_00020281,TX_paternal_00020252,X,Y,223385236,38985347,223386466,38986806,PASS,PASS
TX_maternal_00020283_TX_paternal_00020250,TX_maternal_00020283,TX_paternal_00020250,X,Y,223674930,38684515,223684649,38694236,PASS,PASS
TX_maternal_00020284_TX_paternal_00020249,TX_maternal_00020284,TX_paternal_00020249,X,Y,223698102,38663998,223705140,38671047,PASS,PASS
TX_maternal_00020285_TX_paternal_00020248,TX_maternal_00020285,TX_paternal_00020248,X,Y,223728186,38639366,223729820,38640997,PASS,PASS
TX_maternal_00020286_TX_paternal_00020247,TX_maternal_00020286,TX_paternal_00020247,X,Y,223737046,38627776,223741421,38632153,PASS,PASS
TX_maternal_00020287_TX_paternal_00020246,TX_maternal_00020287,TX_paternal_00020246,X,Y,223762435,38603509,223765622,38606699,PASS,PASS
TX_maternal_00020288_TX_paternal_00020245,TX_maternal_00020288,TX_paternal_00020245,X,Y,223767084,38598988,223770217,38602302,PASS,PASS
TX_maternal_00020289_TX_paternal_00020244,TX_maternal_00020289,TX_paternal_00020244,X,Y,223770296,38595981,223773224,38598909,PASS,PASS
TX_maternal_00020290_TX_paternal_00020242,TX_maternal_00020290,TX_paternal_00020242,X,Y,223809978,38557088,223814947,38558135,PASS,PASS
TX_maternal_00020291_TX_paternal_00020210,TX_maternal_00020291,TX_paternal_00020210,X,Y,223834111,37480133,223835520,37481070,PASS,PASS
TX_maternal_00020293_TX_paternal_00020239,TX_maternal_00020293,TX_paternal_00020239,X,Y,223885549,38474411,223888255,38479870,PASS,PASS
TX_maternal_00020294_TX_paternal_00020237,TX_maternal_00020294,TX_paternal_00020237,X,Y,223975932,38369077,223978592,38371696,PASS,PASS
TX_maternal_00020295_TX_paternal_00020235,TX_maternal_00020295,TX_paternal_00020235,X,Y,224003556,38360862,224005440,38362737,PASS,PASS
TX_maternal_00020296_TX_paternal_00020234,TX_maternal_00020296,TX_paternal_00020234,X,Y,224006392,38358843,224007538,38360038,PASS,PASS
TX_maternal_00020297_TX_paternal_00020233,TX_maternal_00020297,TX_paternal_00020233,X,Y,224010790,38350547,224015236,38355627,PASS,PASS
TX_maternal_00020298_TX_paternal_00020231,TX_maternal_00020298,TX_paternal_00020231,X,Y,224019287,38343675,224021119,38345547,PASS,PASS
TX_maternal_00020299_TX_paternal_00020230,TX_maternal_00020299,TX_paternal_00020230,X,Y,224198327,38169505,224200894,38172444,PASS,PASS
TX_maternal_00020300_TX_paternal_00020229,TX_maternal_00020300,TX_paternal_00020229,X,Y,224206020,38167040,224206562,38167597,PASS,PASS
TX_maternal_00020302_TX_paternal_00020226,TX_maternal_00020302,TX_paternal_00020226,X,Y,224277351,38078549,224279826,38080461,PASS,PASS
TX_maternal_00020303_TX_paternal_00020225,TX_maternal_00020303,TX_paternal_00020225,X,Y,224296442,38049965,224298752,38052277,PASS,PASS
TX_maternal_00020304_TX_paternal_00020224,TX_maternal_00020304,TX_paternal_00020224,X,Y,224399964,37959304,224401322,37961084,PASS,PASS
TX_maternal_00020305_TX_paternal_00020223,TX_maternal_00020305,TX_paternal_00020223,X,Y,224400548,37953508,224407739,37959760,PASS,PASS
TX_maternal_00020307_TX_paternal_00020221,TX_maternal_00020307,TX_paternal_00020221,X,Y,224437699,37907291,224440895,37910488,PASS,PASS
TX_maternal_00020308_TX_paternal_00020219,TX_maternal_00020308,TX_paternal_00020219,X,Y,224449654,37892390,224456078,37901070,PASS,PASS
TX_maternal_00020310_TX_paternal_00020218,TX_maternal_00020310,TX_paternal_00020218,X,Y,224513335,37859126,224517985,37863769,PASS,PASS
TX_maternal_00020311_TX_paternal_00020217,TX_maternal_00020311,TX_paternal_00020217,X,Y,224522943,37853713,224523398,37854168,PASS,PASS
TX_maternal_00020312_TX_paternal_00020216,TX_maternal_00020312,TX_paternal_00020216,X,Y,224597773,37789859,224600280,37792379,PASS,PASS
TX_maternal_00020313_TX_paternal_00020215,TX_maternal_00020313,TX_paternal_00020215,X,Y,224757155,37616093,224758402,37617340,PASS,PASS
TX_maternal_00020315_TX_paternal_00020213,TX_maternal_00020315,TX_paternal_00020213,X,Y,224763088,37610538,224764010,37611460,PASS,PASS
TX_maternal_00020316_TX_paternal_00020212,TX_maternal_00020316,TX_paternal_00020212,X,Y,224784526,37582257,224787617,37585314,PASS,PASS
TX_maternal_00020320_TX_paternal_00020209,TX_maternal_00020320,TX_paternal_00020209,X,Y,224873704,37471046,224874305,37471496,PASS,PASS
TX_maternal_00020323_TX_paternal_00020206,TX_maternal_00020323,TX_paternal_00020206,X,Y,224992292,37306778,224992873,37307385,PASS,PASS
TX_maternal_00020324_TX_paternal_00020205,TX_maternal_00020324,TX_paternal_00020205,X,Y,225008378,37281936,225011154,37284885,PASS,PASS
TX_maternal_00020325_TX_paternal_00020204,TX_maternal_00020325,TX_paternal_00020204,X,Y,225029464,37259200,225031567,37261301,PASS,PASS
TX_maternal_00020326_TX_paternal_00020203,TX_maternal_00020326,TX_paternal_00020203,X,Y,225075617,37186201,225078299,37188878,PASS,PASS
TX_maternal_00020327_TX_paternal_00020202,TX_maternal_00020327,TX_paternal_00020202,X,Y,225106855,37163042,225109363,37164954,PASS,PASS
TX_maternal_00020328_TX_paternal_00020200,TX_maternal_00020328,TX_paternal_00020200,X,Y,225159784,37103617,225160560,37104393,PASS,PASS
TX_maternal_00020331_TX_paternal_00020195,TX_maternal_00020331,TX_paternal_00020195,X,Y,225422723,36872088,225424884,36874024,PASS,PASS
TX_maternal_00020332_TX_paternal_00020194,TX_maternal_00020332,TX_paternal_00020194,X,Y,225425475,36867583,225429170,36871273,PASS,PASS
TX_maternal_00020333_TX_paternal_00020192,TX_maternal_00020333,TX_paternal_00020192,X,Y,225464068,36814473,225472552,36822362,PASS,PASS
TX_maternal_00020334_TX_paternal_00020191,TX_maternal_00020334,TX_paternal_00020191,X,Y,225497532,36782553,225498982,36783997,PASS,PASS
TX_maternal_00020335_TX_paternal_00020187,TX_maternal_00020335,TX_paternal_00020187,X,Y,225518206,36691763,225521005,36694565,PASS,PASS
TX_maternal_00020336_TX_paternal_00020186,TX_maternal_00020336,TX_paternal_00020186,X,Y,225556427,36681223,225559504,36684469,PASS,PASS
TX_maternal_00020337_TX_paternal_00020183,TX_maternal_00020337,TX_paternal_00020183,X,Y,225636516,36621943,225639443,36624869,PASS,PASS
TX_maternal_00020338_TX_paternal_00020182,TX_maternal_00020338,TX_paternal_00020182,X,Y,225650553,36598836,225652367,36600649,PASS,PASS
TX_maternal_00020339_TX_paternal_00020181,TX_maternal_00020339,TX_paternal_00020181,X,Y,225674529,36577698,225677557,36593882,PASS,PASS
TX_maternal_00020345_TX_paternal_00020180,TX_maternal_00020345,TX_paternal_00020180,X,Y,225738446,36557954,225741895,36561399,PASS,PASS
TX_maternal_00020346_TX_paternal_00020179,TX_maternal_00020346,TX_paternal_00020179,X,Y,225743263,36552628,225747215,36556580,PASS,PASS
TX_maternal_00020347_TX_paternal_00020178,TX_maternal_00020347,TX_paternal_00020178,X,Y,225752100,36544531,225755421,36547851,PASS,PASS
TX_maternal_00020350_TX_paternal_00020173,TX_maternal_00020350,TX_paternal_00020173,X,Y,225872346,36450994,225874297,36452945,PASS,PASS
TX_maternal_00020351_TX_paternal_00020172,TX_maternal_00020351,TX_paternal_00020172,X,Y,225913097,36408038,225917216,36412844,PASS,PASS
TX_maternal_00020352_TX_paternal_00020169,TX_maternal_00020352,TX_paternal_00020169,X,Y,225982649,36329889,225984161,36331401,PASS,PASS
TX_maternal_00020353_TX_paternal_00020168,TX_maternal_00020353,TX_paternal_00020168,X,Y,226000831,36282263,226015677,36284520,PASS,PASS
TX_maternal_00020354_TX_paternal_00020166,TX_maternal_00020354,TX_paternal_00020166,X,Y,226022664,36272602,226025310,36275248,PASS,PASS
TX_maternal_00020355_TX_paternal_00020165,TX_maternal_00020355,TX_paternal_00020165,X,Y,226025447,36270240,226027668,36272465,PASS,PASS
TX_maternal_00020357_TX_paternal_00020164,TX_maternal_00020357,TX_paternal_00020164,X,Y,226109120,36190921,226115357,36201619,PASS,PASS
TX_maternal_00020359_TX_paternal_00020162,TX_maternal_00020359,TX_paternal_00020162,X,Y,226182521,36122026,226194279,36133776,PASS,PASS
TX_maternal_00020360_TX_paternal_00020161,TX_maternal_00020360,TX_paternal_00020161,X,Y,226194656,36119441,226196816,36121649,PASS,PASS
TX_maternal_00020363_TX_paternal_00020157,TX_maternal_00020363,TX_paternal_00020157,X,Y,226286175,36070622,226290380,36076770,PASS,PASS
TX_maternal_00020365_TX_paternal_00020154,TX_maternal_00020365,TX_paternal_00020154,X,Y,226384227,35980778,226388165,35993358,PASS,PASS
TX_maternal_00020366_TX_paternal_00020152,TX_maternal_00020366,TX_paternal_00020152,X,Y,226429933,35950778,226435309,35957076,PASS,PASS
TX_maternal_00020367_TX_paternal_00020151,TX_maternal_00020367,TX_paternal_00020151,X,Y,226438128,35944696,226441388,35947956,PASS,PASS
TX_maternal_00020368_TX_paternal_00020150,TX_maternal_00020368,TX_paternal_00020150,X,Y,226482783,35887332,226485415,35894012,PASS,PASS
TX_maternal_00020370_TX_paternal_00020149,TX_maternal_00020370,TX_paternal_00020149,X,Y,226506592,35854453,226508322,35856173,PASS,PASS
TX_maternal_00020372_TX_paternal_00020148,TX_maternal_00020372,TX_paternal_00020148,X,Y,226512335,35844333,226516338,35848334,PASS,PASS
TX_maternal_00020375_TX_paternal_00020147,TX_maternal_00020375,TX_paternal_00020147,X,Y,226606409,35754298,226608512,35756406,PASS,PASS
TX_maternal_00020376_TX_paternal_00020142,TX_maternal_00020376,TX_paternal_00020142,X,Y,226692883,35628697,226695117,35635425,PASS,PASS
TX_maternal_00020377_TX_paternal_00020141,TX_maternal_00020377,TX_paternal_00020141,X,Y,226775560,35526178,226780376,35529753,PASS,PASS
TX_maternal_00020378_TX_paternal_00020140,TX_maternal_00020378,TX_paternal_00020140,X,Y,226804779,35484318,226805319,35484859,PASS,PASS
TX_maternal_00020379_TX_paternal_00020138,TX_maternal_00020379,TX_paternal_00020138,X,Y,226810184,35472185,226819717,35480224,PASS,PASS
TX_maternal_00020380_TX_paternal_00020137,TX_maternal_00020380,TX_paternal_00020137,X,Y,226825551,35464168,226827054,35465318,PASS,PASS
TX_maternal_00020381_TX_paternal_00020136,TX_maternal_00020381,TX_paternal_00020136,X,Y,226972046,35334954,226978262,35339597,PASS,PASS
TX_maternal_00020384_TX_paternal_00020134,TX_maternal_00020384,TX_paternal_00020134,X,Y,227033685,35300293,227037015,35303622,PASS,PASS
TX_maternal_00020385_TX_paternal_00020133,TX_maternal_00020385,TX_paternal_00020133,X,Y,227155079,35200087,227156602,35201610,PASS,PASS
TX_maternal_00020387_TX_paternal_00020131,TX_maternal_00020387,TX_paternal_00020131,X,Y,227205723,35151090,227206598,35151637,PASS,PASS
TX_maternal_00020389_TX_paternal_00020130,TX_maternal_00020389,TX_paternal_00020130,X,Y,227393122,34903665,227395366,34904871,PASS,PASS
TX_maternal_00020390_TX_paternal_00020128,TX_maternal_00020390,TX_paternal_00020128,X,Y,227455657,34848037,227456988,34849374,PASS,PASS
TX_maternal_00020391_TX_paternal_00020127,TX_maternal_00020391,TX_paternal_00020127,X,Y,227458971,34843474,227461824,34845716,PASS,PASS
TX_maternal_00020392_TX_paternal_00020126,TX_maternal_00020392,TX_paternal_00020126,X,Y,227462037,34838002,227467654,34843261,PASS,PASS
TX_maternal_00020393_TX_paternal_00020125,TX_maternal_00020393,TX_paternal_00020125,X,Y,227470489,34832337,227473448,34834506,PASS,PASS
TX_maternal_00020394_TX_paternal_00020124,TX_maternal_00020394,TX_paternal_00020124,X,Y,227547977,34764109,227551127,34768038,PASS,PASS
TX_maternal_00020396_TX_paternal_00020118,TX_maternal_00020396,TX_paternal_00020118,X,Y,227583904,34727045,227584927,34727817,PASS,PASS
TX_maternal_00020398_TX_paternal_00020115,TX_maternal_00020398,TX_paternal_00020115,X,Y,227724515,34462022,227727700,34464582,PASS,PASS
TX_maternal_00020400_TX_paternal_00020114,TX_maternal_00020400,TX_paternal_00020114,X,Y,227729878,34455987,227733188,34459297,PASS,PASS
TX_maternal_00020401_TX_paternal_00020112,TX_maternal_00020401,TX_paternal_00020112,X,Y,227735020,34445561,227736565,34451679,PASS,PASS
TX_maternal_00020402_TX_paternal_00020111,TX_maternal_00020402,TX_paternal_00020111,X,Y,227785821,34401531,227789925,34405630,PASS,PASS
TX_maternal_00020403_TX_paternal_00020110,TX_maternal_00020403,TX_paternal_00020110,X,Y,227816699,34371780,227817754,34372401,PASS,PASS
TX_maternal_00020404_TX_paternal_00020108,TX_maternal_00020404,TX_paternal_00020108,X,Y,227838226,34329997,227842667,34334525,PASS,PASS
TX_maternal_00020405_TX_paternal_00020107,TX_maternal_00020405,TX_paternal_00020107,X,Y,227871736,34303148,227876898,34308266,PASS,PASS
TX_maternal_00020406_TX_paternal_00020106,TX_maternal_00020406,TX_paternal_00020106,X,Y,227883398,34292491,227890599,34299440,PASS,PASS
TX_maternal_00020407_TX_paternal_00020104,TX_maternal_00020407,TX_paternal_00020104,X,Y,227897524,34283903,227898934,34285312,PASS,PASS
TX_maternal_00020408_TX_paternal_00020103,TX_maternal_00020408,TX_paternal_00020103,X,Y,227937345,34252939,227942944,34262976,PASS,PASS
TX_maternal_00020409_TX_paternal_00020102,TX_maternal_00020409,TX_paternal_00020102,X,Y,227947232,34250459,227949505,34252735,PASS,PASS
TX_maternal_00020410_TX_paternal_00020101,TX_maternal_00020410,TX_paternal_00020101,X,Y,227971134,34212515,227972613,34213994,PASS,PASS
TX_maternal_00020411_TX_paternal_00020100,TX_maternal_00020411,TX_paternal_00020100,X,Y,228044225,34140314,228044813,34140902,PASS,PASS
TX_maternal_00020413_TX_paternal_00020097,TX_maternal_00020413,TX_paternal_00020097,X,Y,228071164,34107689,228077438,34113963,PASS,PASS
TX_maternal_00020415_TX_paternal_00020096,TX_maternal_00020415,TX_paternal_00020096,X,Y,228146475,34034065,228151069,34038649,PASS,PASS
TX_maternal_00020417_TX_paternal_00020095,TX_maternal_00020417,TX_paternal_00020095,X,Y,228187983,33975868,228190221,33977916,PASS,PASS
TX_maternal_00020418_TX_paternal_00020094,TX_maternal_00020418,TX_paternal_00020094,X,Y,228191748,33973372,228193872,33974709,PASS,PASS
TX_maternal_00020421_TX_paternal_00020091,TX_maternal_00020421,TX_paternal_00020091,X,Y,228201410,33960149,228205083,33963984,PASS,PASS
TX_maternal_00020422_TX_paternal_00020090,TX_maternal_00020422,TX_paternal_00020090,X,Y,228219733,33939389,228220619,33940291,PASS,PASS
TX_maternal_00020423_TX_paternal_00020089,TX_maternal_00020423,TX_paternal_00020089,X,Y,228220935,33936373,228223660,33939089,PASS,PASS
TX_maternal_00020425_TX_paternal_00020088,TX_maternal_00020425,TX_paternal_00020088,X,Y,228230315,33922663,228232338,33924994,PASS,PASS
TX_maternal_00020426_TX_paternal_00020087,TX_maternal_00020426,TX_paternal_00020087,X,Y,228269449,33843996,228271807,33846354,PASS,PASS
TX_maternal_00020427_TX_paternal_00020086,TX_maternal_00020427,TX_paternal_00020086,X,Y,228272611,33839051,228275862,33843192,PASS,PASS
TX_maternal_00020429_TX_paternal_00020085,TX_maternal_00020429,TX_paternal_00020085,X,Y,228309097,33761085,228315225,33767531,PASS,PASS
TX_maternal_00020433_TX_paternal_00020084,TX_maternal_00020433,TX_paternal_00020084,X,Y,228374504,33671826,228376567,33673898,PASS,PASS
TX_maternal_00020444_TX_paternal_00020074,TX_maternal_00020444,TX_paternal_00020074,X,Y,228570147,33411226,228572117,33413824,PASS,PASS
TX_maternal_00020450_TX_paternal_00020071,TX_maternal_00020450,TX_paternal_00020071,X,Y,228635776,33357660,228642946,33364872,PASS,PASS
TX_maternal_00020452_TX_paternal_00020069,TX_maternal_00020452,TX_paternal_00020069,X,Y,228700763,33309878,228705617,33314932,PASS,PASS
TX_maternal_00020453_TX_paternal_00020067,TX_maternal_00020453,TX_paternal_00020067,X,Y,228750660,33243480,228751856,33244764,PASS,PASS
TX_maternal_00020454_TX_paternal_00020066,TX_maternal_00020454,TX_paternal_00020066,X,Y,228807866,33199760,228810215,33202109,PASS,PASS
TX_maternal_00020455_TX_paternal_00020063,TX_maternal_00020455,TX_paternal_00020063,X,Y,228843502,33171247,228846382,33174177,PASS,PASS
TX_maternal_00020459_TX_paternal_00020053,TX_maternal_00020459,TX_paternal_00020053,X,Y,228893068,33047636,228895916,33051068,PASS,PASS
TX_maternal_00020460_TX_paternal_00020052,TX_maternal_00020460,TX_paternal_00020052,X,Y,228902703,33038208,228905950,33041455,PASS,PASS
TX_maternal_00020458_TX_paternal_00020054,TX_maternal_00020458,TX_paternal_00020054,X,Y,228883256,33052667,228891470,33062658,PASS,PASS
TX_maternal_00020467_TX_paternal_00020051,TX_maternal_00020467,TX_paternal_00020051,X,Y,229024465,32943288,229025077,32945599,PASS,PASS
TX_maternal_00020473_TX_paternal_00020043,TX_maternal_00020473,TX_paternal_00020043,X,Y,229158767,32781764,229160146,32783143,PASS,PASS
TX_maternal_00020476_TX_paternal_00020039,TX_maternal_00020476,TX_paternal_00020039,X,Y,229220786,32716724,229224951,32721280,PASS,PASS
TX_maternal_00020477_TX_paternal_00020038,TX_maternal_00020477,TX_paternal_00020038,X,Y,229257702,32683904,229258770,32684972,PASS,PASS
TX_maternal_00020478_TX_paternal_00020037,TX_maternal_00020478,TX_paternal_00020037,X,Y,229258652,32679262,229263411,32683553,PASS,PASS
TX_maternal_00020481_TX_paternal_00020034,TX_maternal_00020481,TX_paternal_00020034,X,Y,229291559,32654850,229293922,32657153,PASS,PASS
TX_maternal_00020488_TX_paternal_00020031,TX_maternal_00020488,TX_paternal_00020031,X,Y,229453079,32501296,229457258,32503389,PASS,PASS
TX_maternal_00020489_TX_paternal_00020030,TX_maternal_00020489,TX_paternal_00020030,X,Y,229470167,32487610,229473887,32488399,PASS,PASS
TX_maternal_00020490_TX_paternal_00020029,TX_maternal_00020490,TX_paternal_00020029,X,Y,229482027,32474054,229486828,32478837,PASS,PASS
