pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,length.mat,Rh_02.mat,length.pat,Rh_02.pat
TX_maternal_00019611_TX_paternal_00021269,TX_maternal_00019611,TX_paternal_00021269,X,Y,192799859,105606977,192804382,105612472,1587,3,1759,315
TX_maternal_00019612_TX_paternal_00021268,TX_maternal_00019612,TX_paternal_00021268,X,Y,192803823,105606227,192806178,105608583,1370,402,1370,397
TX_maternal_00019613_TX_paternal_00021267,TX_maternal_00019613,TX_paternal_00021267,X,Y,192816304,105560940,192818445,105563834,768,0,481,0
TX_maternal_00019614_TX_paternal_00021266,TX_maternal_00019614,TX_paternal_00021266,X,Y,192820069,105557591,192822539,105560054,1399,93,1399,524
TX_maternal_00019615_TX_paternal_00021265,TX_maternal_00019615,TX_paternal_00021265,X,Y,192825514,105468326,192859594,105471403,1350,501,1086,4763
TX_maternal_00019616_TX_paternal_00021264,TX_maternal_00019616,TX_paternal_00021264,X,Y,192860888,105463856,192864606,105467564,2493,394,2493,1241
TX_maternal_00019618_TX_paternal_00021263,TX_maternal_00019618,TX_paternal_00021263,X,Y,192889461,105459703,192892195,105462439,1327,171,1246,1956
TX_maternal_00019619_TX_paternal_00021258,TX_maternal_00019619,TX_paternal_00021258,X,Y,193042538,105194004,193044580,105195564,387,3,417,15
TX_maternal_00019620_TX_paternal_00021259,TX_maternal_00019620,TX_paternal_00021259,X,Y,193066778,105206453,193073885,105208435,1473,5,1233,70
TX_maternal_00019621_TX_paternal_00021257,TX_maternal_00019621,TX_paternal_00021257,X,Y,193172227,105132674,193178789,105138257,2270,530,1904,1913
TX_maternal_00019622_TX_paternal_00021255,TX_maternal_00019622,TX_paternal_00021255,X,Y,193203906,105112709,193206794,105114816,1815,0,1332,0
TX_maternal_00019623_TX_paternal_00021254,TX_maternal_00019623,TX_paternal_00021254,X,Y,193218998,105098458,193227103,105102845,3567,198,3024,911
TX_maternal_00019624_TX_paternal_00021253,TX_maternal_00019624,TX_paternal_00021253,X,Y,193224019,105093965,193227884,105097813,2703,85,2697,344
TX_maternal_00019625_TX_paternal_00021251,TX_maternal_00019625,TX_paternal_00021251,X,Y,193324980,105045222,193327258,105046857,1773,29,1635,96
TX_maternal_00019629_TX_paternal_00021250,TX_maternal_00019629,TX_paternal_00021250,X,Y,193449846,104929521,193452416,104931706,1775,4,1623,4
TX_maternal_00019632_TX_paternal_00021249,TX_maternal_00019632,TX_paternal_00021249,X,Y,194344297,104160953,194369955,104164415,1611,0,1520,0
TX_maternal_00019636_TX_paternal_00021244,TX_maternal_00019636,TX_paternal_00021244,X,Y,194620236,103869309,194805406,103872266,457,0,856,0
TX_maternal_00019637_TX_paternal_00021239,TX_maternal_00019637,TX_paternal_00021239,X,Y,195015463,103403002,195016134,103403842,586,770,670,1225
TX_maternal_00019638_TX_paternal_00021238,TX_maternal_00019638,TX_paternal_00021238,X,Y,195262777,103163046,195270695,103171139,1459,266,1327,382
TX_maternal_00019639_TX_paternal_00021237,TX_maternal_00019639,TX_paternal_00021237,X,Y,195280915,103159850,195288481,103161581,1041,0,1078,0
TX_maternal_00019643_TX_paternal_00021234,TX_maternal_00019643,TX_paternal_00021234,X,Y,195370677,103072105,195377487,103081908,1136,39,1526,353
TX_maternal_00019644_TX_paternal_00021233,TX_maternal_00019644,TX_paternal_00021233,X,Y,195439934,102991324,195445434,102996686,1257,18,1188,59
TX_maternal_00019647_TX_paternal_00021232,TX_maternal_00019647,TX_paternal_00021232,X,Y,195676678,102752627,195680350,102755770,1395,0,1426,0
TX_maternal_00019648_TX_paternal_00021231,TX_maternal_00019648,TX_paternal_00021231,X,Y,195700462,102727430,195704262,102732324,1624,0,2092,3
TX_maternal_00019651_TX_paternal_00021228,TX_maternal_00019651,TX_paternal_00021228,X,Y,195857535,102525564,195861200,102530723,1760,241,1732,146
TX_maternal_00019652_TX_paternal_00021227,TX_maternal_00019652,TX_paternal_00021227,X,Y,195884695,102482745,195886674,102484734,1511,0,1511,3
TX_maternal_00019655_TX_paternal_00021225,TX_maternal_00019655,TX_paternal_00021225,X,Y,195965674,102384974,195970466,102389766,2317,9,2239,6
TX_maternal_00019658_TX_paternal_00021224,TX_maternal_00019658,TX_paternal_00021224,X,Y,196044221,102344605,196046491,102347157,986,405,993,4022
TX_maternal_00019660_TX_paternal_00021221,TX_maternal_00019660,TX_paternal_00021221,X,Y,196288660,102094578,196289730,102095876,552,25,1182,32
TX_maternal_00019662_TX_paternal_00021219,TX_maternal_00019662,TX_paternal_00021219,X,Y,196402852,102000316,196404094,102036504,551,401,391,6755
TX_maternal_00019663_TX_paternal_00021218,TX_maternal_00019663,TX_paternal_00021218,X,Y,196413453,101964777,196415495,101966828,1400,35,1400,283
TX_maternal_00019664_TX_paternal_00021217,TX_maternal_00019664,TX_paternal_00021217,X,Y,196426761,101950982,196429399,101953463,1736,4,1642,67
TX_maternal_00019665_TX_paternal_00021215,TX_maternal_00019665,TX_paternal_00021215,X,Y,196444019,101939726,196448110,101943829,1378,2757,1378,3220
TX_maternal_00019668_TX_paternal_00021213,TX_maternal_00019668,TX_paternal_00021213,X,Y,196478415,101918126,196481320,101921038,1638,789,1638,1103
TX_maternal_00019669_TX_paternal_00021212,TX_maternal_00019669,TX_paternal_00021212,X,Y,196486875,101842379,196490241,101847581,765,30,1383,643
TX_maternal_00019670_TX_paternal_00021211,TX_maternal_00019670,TX_paternal_00021211,X,Y,196602061,101709322,196603533,101710943,1283,0,1500,0
TX_maternal_00019671_TX_paternal_00021210,TX_maternal_00019671,TX_paternal_00021210,X,Y,196639751,101694949,196645924,101702030,710,0,1230,0
TX_maternal_00019673_TX_paternal_00021208,TX_maternal_00019673,TX_paternal_00021208,X,Y,196735759,101580895,196738373,101583509,2303,300,2303,404
TX_maternal_00019674_TX_paternal_00021207,TX_maternal_00019674,TX_paternal_00021207,X,Y,196740503,101571396,196741157,101572544,357,9,372,5
TX_maternal_00019675_TX_paternal_00021204,TX_maternal_00019675,TX_paternal_00021204,X,Y,196826773,101480927,196830583,101484833,787,2,675,0
TX_maternal_00019676_TX_paternal_00021203,TX_maternal_00019676,TX_paternal_00021203,X,Y,196864976,101440367,196866602,101441991,807,0,630,0
TX_maternal_00019677_TX_paternal_00021197,TX_maternal_00019677,TX_paternal_00021197,X,Y,197091272,101215206,197094368,101218282,1278,449,1272,677
TX_maternal_00019678_TX_paternal_00021196,TX_maternal_00019678,TX_paternal_00021196,X,Y,197100988,101206631,197102203,101207846,847,479,847,382
TX_maternal_00019679_TX_paternal_00021195,TX_maternal_00019679,TX_paternal_00021195,X,Y,197103000,101204824,197104011,101205834,508,249,502,161
TX_maternal_00019680_TX_paternal_00021191,TX_maternal_00019680,TX_paternal_00021191,X,Y,197531424,100797725,197535440,100801937,2441,1029,2646,5316
TX_maternal_00019681_TX_paternal_00021190,TX_maternal_00019681,TX_paternal_00021190,X,Y,197536268,100795570,197537674,100797677,1113,48,908,618
TX_maternal_00019684_TX_paternal_00021184,TX_maternal_00019684,TX_paternal_00021184,X,Y,197619065,100726082,197627529,100737106,1609,215,1641,763
TX_maternal_00019685_TX_paternal_00021181,TX_maternal_00019685,TX_paternal_00021181,X,Y,197968747,100469466,197970557,100471271,1255,120,1260,900
TX_maternal_00019686_TX_paternal_00021177,TX_maternal_00019686,TX_paternal_00021177,X,Y,198091726,100305942,198093737,100330146,1349,12,1427,145
TX_maternal_00019687_TX_paternal_00021176,TX_maternal_00019687,TX_paternal_00021176,X,Y,198354105,100110286,198355086,100111319,691,0,743,0
TX_maternal_00019690_TX_paternal_00021174,TX_maternal_00019690,TX_paternal_00021174,X,Y,198595860,99839361,198598492,99842940,606,303,729,857
TX_maternal_00019691_TX_paternal_00021173,TX_maternal_00019691,TX_paternal_00021173,X,Y,198641497,99780175,198644254,99782934,1625,0,1625,0
TX_maternal_00019692_TX_paternal_00021171,TX_maternal_00019692,TX_paternal_00021171,X,Y,198769820,99637381,198799545,99640326,771,177,727,407
TX_maternal_00019693_TX_paternal_00021170,TX_maternal_00019693,TX_paternal_00021170,X,Y,198932272,99511611,198934227,99513570,1277,46,1281,73
TX_maternal_00019694_TX_paternal_00021165,TX_maternal_00019694,TX_paternal_00021165,X,Y,199030032,99342598,199034005,99346717,988,56,1132,219
TX_maternal_00019695_TX_paternal_00021164,TX_maternal_00019695,TX_paternal_00021164,X,Y,199041175,99331163,199045578,99334628,1741,26,1123,50
TX_maternal_00019696_TX_paternal_00021163,TX_maternal_00019696,TX_paternal_00021163,X,Y,199065538,99310518,199067206,99312392,1453,5,1458,9
TX_maternal_00019697_TX_paternal_00021162,TX_maternal_00019697,TX_paternal_00021162,X,Y,199068080,99300380,199069055,99301379,422,207,573,692
TX_maternal_00019701_TX_paternal_00021160,TX_maternal_00019701,TX_paternal_00021160,X,Y,199227380,99148091,199228726,99149437,1151,0,1148,0
TX_maternal_00019702_TX_paternal_00021158,TX_maternal_00019702,TX_paternal_00021158,X,Y,199232526,99137636,199236450,99141559,1343,421,1342,350
TX_maternal_00019703_TX_paternal_00021156,TX_maternal_00019703,TX_paternal_00021156,X,Y,199265768,99104624,199268651,99107518,1564,1662,1570,4711
TX_maternal_00019704_TX_paternal_00021155,TX_maternal_00019704,TX_paternal_00021155,X,Y,199334987,99056668,199337090,99058705,378,5,378,8
TX_maternal_00019705_TX_paternal_00021154,TX_maternal_00019705,TX_paternal_00021154,X,Y,199335469,99056102,199338560,99058222,1302,40,996,90
TX_maternal_00019706_TX_paternal_00021153,TX_maternal_00019706,TX_paternal_00021153,X,Y,199448683,98938404,199451193,98940914,1879,4,1879,18
TX_maternal_00019707_TX_paternal_00021152,TX_maternal_00019707,TX_paternal_00021152,X,Y,199448935,98936531,199453088,98937729,1955,92,890,152
TX_maternal_00019708_TX_paternal_00021148,TX_maternal_00019708,TX_paternal_00021148,X,Y,199546194,98840708,199549253,98843720,1422,575,1422,817
TX_maternal_00019709_TX_paternal_00021147,TX_maternal_00019709,TX_paternal_00021147,X,Y,199556645,98790798,199559433,98793650,393,83,1109,75
TX_maternal_00019711_TX_paternal_00021146,TX_maternal_00019711,TX_paternal_00021146,X,Y,199615192,98726438,199617631,98728884,1157,105,1164,83
TX_maternal_00019715_TX_paternal_00021142,TX_maternal_00019715,TX_paternal_00021142,X,Y,199750717,98573910,199755136,98578367,1446,76,1446,382
TX_maternal_00019716_TX_paternal_00021140,TX_maternal_00019716,TX_paternal_00021140,X,Y,199780738,98562837,199782094,98565190,1356,0,1875,0
TX_maternal_00019719_TX_paternal_00021139,TX_maternal_00019719,TX_paternal_00021139,X,Y,199837741,98544077,199838647,98545037,399,0,549,0
TX_maternal_00019720_TX_paternal_00021137,TX_maternal_00019720,TX_paternal_00021137,X,Y,199861692,98526581,199863188,98528075,609,384,609,614
TX_maternal_00019721_TX_paternal_00021136,TX_maternal_00019721,TX_paternal_00021136,X,Y,199863859,98523883,199866018,98525910,1011,0,927,0
TX_maternal_00019722_TX_paternal_00021134,TX_maternal_00019722,TX_paternal_00021134,X,Y,199874549,98423220,199875786,98424426,515,0,515,3
TX_maternal_00019723_TX_paternal_00021133,TX_maternal_00019723,TX_paternal_00021133,X,Y,200036182,98248624,200038767,98251204,1549,205,1549,164
TX_maternal_00019724_TX_paternal_00021131,TX_maternal_00019724,TX_paternal_00021131,X,Y,200063352,98223481,200064771,98224899,1115,0,1115,0
TX_maternal_00019725_TX_paternal_00021130,TX_maternal_00019725,TX_paternal_00021130,X,Y,200067964,98200148,200070898,98203081,1524,257,1524,456
TX_maternal_00019726_TX_paternal_00021129,TX_maternal_00019726,TX_paternal_00021129,X,Y,200101918,98189674,200104009,98192696,1636,624,1581,319
TX_maternal_00019727_TX_paternal_00021128,TX_maternal_00019727,TX_paternal_00021128,X,Y,200119509,98149767,200122838,98153172,1368,70,1215,154
TX_maternal_00019728_TX_paternal_00021127,TX_maternal_00019728,TX_paternal_00021127,X,Y,200221841,98058582,200225297,98072458,1320,307,1347,537
TX_maternal_00019729_TX_paternal_00021125,TX_maternal_00019729,TX_paternal_00021125,X,Y,200227502,98054033,200230174,98056726,2161,0,2158,0
TX_maternal_00019730_TX_paternal_00021124,TX_maternal_00019730,TX_paternal_00021124,X,Y,200259172,98010963,200261583,98013240,1060,285,1106,1001
TX_maternal_00019733_TX_paternal_00021116,TX_maternal_00019733,TX_paternal_00021116,X,Y,201074487,97572162,201077648,97574791,1611,118,1565,1242
TX_maternal_00019736_TX_paternal_00021120,TX_maternal_00019736,TX_paternal_00021120,X,Y,201112528,97629524,201119268,97636157,780,48,930,1418
TX_maternal_00019737_TX_paternal_00021121,TX_maternal_00019737,TX_paternal_00021121,X,Y,201122236,97646681,201136352,97650102,1809,441,1197,1614
TX_maternal_00019738_TX_paternal_00021122,TX_maternal_00019738,TX_paternal_00021122,X,Y,201164899,97672411,201172272,97679785,2734,88,2734,110
TX_maternal_00019739_TX_paternal_00021114,TX_maternal_00019739,TX_paternal_00021114,X,Y,201372581,97457044,201378103,97462194,3465,7,3413,1994
TX_maternal_00019740_TX_paternal_00021115,TX_maternal_00019740,TX_paternal_00021115,X,Y,201378077,97556462,201379719,97559183,1541,576,1578,248
TX_maternal_00019743_TX_paternal_00021112,TX_maternal_00019743,TX_paternal_00021112,X,Y,201480740,97358211,201487595,97365063,1466,3,1336,94
TX_maternal_00019744_TX_paternal_00021111,TX_maternal_00019744,TX_paternal_00021111,X,Y,201496332,97348281,201499595,97351553,1398,1,1395,4
TX_maternal_00019745_TX_paternal_00021110,TX_maternal_00019745,TX_paternal_00021110,X,Y,201501712,97332450,201512039,97346128,2379,0,4092,0
TX_maternal_00019750_TX_paternal_00021108,TX_maternal_00019750,TX_paternal_00021108,X,Y,201582340,97239304,201586408,97243384,1637,70,1643,783
TX_maternal_00019753_TX_paternal_00021104,TX_maternal_00019753,TX_paternal_00021104,X,Y,201779113,97013928,201780485,97015266,292,0,331,1
TX_maternal_00019755_TX_paternal_00021102,TX_maternal_00019755,TX_paternal_00021102,X,Y,201970458,96933210,201972561,96934901,1132,116,694,70
TX_maternal_00019757_TX_paternal_00021099,TX_maternal_00019757,TX_paternal_00021099,X,Y,202025171,96864691,202037768,96874550,1839,0,1896,0
TX_maternal_00019760_TX_paternal_00021097,TX_maternal_00019760,TX_paternal_00021097,X,Y,202070478,96795543,202081716,96804902,1091,0,827,0
TX_maternal_00019762_TX_paternal_00021096,TX_maternal_00019762,TX_paternal_00021096,X,Y,202121076,96759056,202124226,96762707,1304,35,1398,1428
TX_maternal_00019763_TX_paternal_00021095,TX_maternal_00019763,TX_paternal_00021095,X,Y,202123673,96757522,202126413,96759612,1186,8,1044,534
TX_maternal_00019767_TX_paternal_00021092,TX_maternal_00019767,TX_paternal_00021092,X,Y,202807424,96238790,202812879,96241880,2644,276,2139,728
TX_maternal_00019768_TX_paternal_00021091,TX_maternal_00019768,TX_paternal_00021091,X,Y,202828992,96078782,202830393,96080234,678,1,636,2
TX_maternal_00019769_TX_paternal_00021090,TX_maternal_00019769,TX_paternal_00021090,X,Y,202831914,96069447,202848568,96077235,2764,18,2896,179
TX_maternal_00019773_TX_paternal_00021086,TX_maternal_00019773,TX_paternal_00021086,X,Y,203011551,95863078,203019793,95871273,3423,584,3363,1035
TX_maternal_00019774_TX_paternal_00021085,TX_maternal_00019774,TX_paternal_00021085,X,Y,203020839,95860445,203021729,95861406,766,0,933,0
TX_maternal_00019775_TX_paternal_00021084,TX_maternal_00019775,TX_paternal_00021084,X,Y,203029277,95854726,203030245,95855574,841,0,754,0
TX_maternal_00019776_TX_paternal_00021083,TX_maternal_00019776,TX_paternal_00021083,X,Y,203054432,95820622,203076873,95841479,4480,327,3980,887
TX_maternal_00019777_TX_paternal_00021081,TX_maternal_00019777,TX_paternal_00021081,X,Y,203113468,95764349,203119522,95770482,1089,294,1092,208
TX_maternal_00019778_TX_paternal_00021080,TX_maternal_00019778,TX_paternal_00021080,X,Y,203145419,95732567,203151470,95738648,3300,476,3348,1511
TX_maternal_00019779_TX_paternal_00021078,TX_maternal_00019779,TX_paternal_00021078,X,Y,203353111,95604321,203388346,95618410,3543,863,2832,824
TX_maternal_00019781_TX_paternal_00021077,TX_maternal_00019781,TX_paternal_00021077,X,Y,203444587,95475358,203449847,95480638,1440,459,1305,2012
TX_maternal_00019782_TX_paternal_00021075,TX_maternal_00019782,TX_paternal_00021075,X,Y,203490589,95385580,203499590,95393632,1175,0,1199,23
TX_maternal_00019805_TX_paternal_00021074,TX_maternal_00019805,TX_paternal_00021074,X,Y,204894461,95298062,204897231,95302760,1376,75,1251,814
TX_maternal_00019806_TX_paternal_00021073,TX_maternal_00019806,TX_paternal_00021073,X,Y,204897839,95294298,204901673,95297992,3120,9,2988,70
TX_maternal_00019808_TX_paternal_00021072,TX_maternal_00019808,TX_paternal_00021072,X,Y,205089208,95118771,205094536,95124052,911,20,1018,234
TX_maternal_00019810_TX_paternal_00021070,TX_maternal_00019810,TX_paternal_00021070,X,Y,205179106,95017784,205180045,95018498,495,15,607,14
TX_maternal_00019811_TX_paternal_00021069,TX_maternal_00019811,TX_paternal_00021069,X,Y,205189488,95003030,205194492,95008340,2028,428,2028,521
TX_maternal_00019813_TX_paternal_00021066,TX_maternal_00019813,TX_paternal_00021066,X,Y,205255424,94934418,205266121,94938533,2246,2,2173,3
TX_maternal_00019814_TX_paternal_00021065,TX_maternal_00019814,TX_paternal_00021065,X,Y,205269971,94925788,205274982,94930798,2341,347,2341,3491
TX_maternal_00019818_TX_paternal_00021059,TX_maternal_00019818,TX_paternal_00021059,X,Y,205361762,94856078,205366110,94867607,894,120,1176,125
TX_maternal_00019819_TX_paternal_00021058,TX_maternal_00019819,TX_paternal_00021058,X,Y,205455152,94767134,205464416,94779051,3246,96,3249,606
TX_maternal_00019820_TX_paternal_00021057,TX_maternal_00019820,TX_paternal_00021057,X,Y,205465660,94757364,205470127,94763445,1447,231,1183,618
TX_maternal_00019821_TX_paternal_00021056,TX_maternal_00019821,TX_paternal_00021056,X,Y,205477225,94739736,205482214,94744720,3294,9,3318,32
TX_maternal_00019822_TX_paternal_00021055,TX_maternal_00019822,TX_paternal_00021055,X,Y,205483318,94738289,205484247,94739252,786,0,904,0
TX_maternal_00019824_TX_paternal_00021054,TX_maternal_00019824,TX_paternal_00021054,X,Y,205605688,94663911,205611643,94669651,2620,4,2402,281
TX_maternal_00019827_TX_paternal_00021051,TX_maternal_00019827,TX_paternal_00021051,X,Y,205648309,94638597,205653034,94645944,1513,0,538,0
TX_maternal_00019830_TX_paternal_00021050,TX_maternal_00019830,TX_paternal_00021050,X,Y,205659058,94628091,205663777,94631720,2004,188,1855,1076
TX_maternal_00019831_TX_paternal_00021048,TX_maternal_00019831,TX_paternal_00021048,X,Y,205719012,94587158,205725579,94593735,3850,5565,3850,4383
TX_maternal_00019834_TX_paternal_00021047,TX_maternal_00019834,TX_paternal_00021047,X,Y,205757244,94562278,205776089,94581068,3271,234,3346,1518
TX_maternal_00019837_TX_paternal_00021044,TX_maternal_00019837,TX_paternal_00021044,X,Y,205859398,94502651,205863486,94505017,2256,108,2171,333
TX_maternal_00019839_TX_paternal_00021042,TX_maternal_00019839,TX_paternal_00021042,X,Y,205963508,94410762,205965909,94413162,913,23,913,524
